,0,1,2,3,4,5,6,7,8
1297,duration,poutcome,month,contact,job,marital,,,
1298,duration,poutcome,month,contact,job,marital,education,,
1299,duration,poutcome,month,contact,job,marital,education,,
1300,duration,poutcome,month,contact,job,marital,education,age,day
1301,duration,poutcome,month,contact,job,marital,education,age,day
1302,duration,poutcome,month,contact,job,marital,education,age,
1303,duration,poutcome,month,contact,job,marital,education,,
1304,duration,poutcome,month,contact,job,,,,
1305,duration,poutcome,month,contact,job,,,,
1306,duration,poutcome,month,contact,job,,,,
1307,duration,poutcome,month,contact,job,,,,
1308,duration,poutcome,month,contact,job,,,,
1309,duration,poutcome,month,contact,job,,,,
1310,duration,poutcome,month,contact,job,,,,
1311,duration,poutcome,month,contact,job,,,,
1312,duration,poutcome,month,contact,job,,,,
1313,duration,poutcome,month,contact,job,,,,
1314,duration,poutcome,month,contact,job,,,,
1315,duration,poutcome,month,contact,job,age,,,
1316,duration,poutcome,month,contact,job,age,,,
1317,duration,poutcome,month,contact,job,,,,
1318,duration,poutcome,month,contact,job,,,,
1319,duration,poutcome,month,contact,balance,job,day,,
1320,duration,poutcome,month,contact,balance,job,day,housing,
1321,duration,poutcome,month,contact,balance,job,day,housing,loan
1322,duration,poutcome,month,contact,balance,job,day,housing,loan
1323,duration,poutcome,month,contact,balance,job,education,,
1324,duration,poutcome,month,contact,balance,job,education,loan,day
1325,duration,poutcome,month,contact,balance,job,education,loan,day
1326,duration,poutcome,month,contact,balance,job,education,loan,
1327,duration,poutcome,month,contact,balance,job,education,,
1328,duration,poutcome,month,contact,balance,job,education,,
1329,duration,poutcome,month,contact,balance,job,marital,age,
1330,duration,poutcome,month,contact,balance,job,marital,age,
1331,duration,poutcome,month,contact,balance,job,marital,,
1332,duration,poutcome,month,contact,balance,job,marital,,
1333,duration,poutcome,month,contact,balance,job,,,
1334,duration,poutcome,month,contact,balance,job,,,
1335,duration,poutcome,month,contact,balance,job,,,
1336,duration,poutcome,month,contact,balance,job,,,
1337,duration,poutcome,month,contact,balance,job,education,,
1338,duration,poutcome,month,contact,balance,job,education,,
1339,duration,poutcome,month,contact,balance,job,education,,
1340,duration,poutcome,month,contact,balance,job,education,age,
1341,duration,poutcome,month,contact,balance,job,education,age,
1342,duration,poutcome,month,contact,balance,job,,,
1343,duration,poutcome,month,contact,balance,job,,,
1344,duration,poutcome,month,contact,balance,job,,,
1345,duration,poutcome,month,contact,balance,job,,,
1346,duration,poutcome,month,contact,balance,job,marital,,
1347,duration,poutcome,month,contact,balance,job,marital,age,campaign
1348,duration,poutcome,month,contact,balance,job,marital,age,campaign
1349,duration,poutcome,month,contact,balance,job,marital,age,
1350,duration,poutcome,month,contact,balance,job,marital,,
1351,duration,poutcome,month,contact,balance,job,education,marital,
1352,duration,poutcome,month,contact,balance,job,education,marital,loan
1353,duration,poutcome,month,contact,balance,job,education,marital,loan
1354,duration,poutcome,month,contact,balance,job,education,marital,age
1355,duration,poutcome,month,contact,balance,job,education,marital,age
1356,duration,poutcome,month,contact,balance,job,education,age,loan
1357,duration,poutcome,month,contact,balance,job,education,age,loan
1358,duration,poutcome,month,contact,balance,job,education,age,
1359,duration,poutcome,month,contact,balance,job,education,age,
1360,duration,poutcome,month,contact,balance,job,education,age,marital
1361,duration,poutcome,month,contact,balance,job,education,age,marital
1362,duration,poutcome,month,contact,balance,job,education,age,marital
1363,duration,poutcome,month,contact,balance,job,education,,
1364,duration,poutcome,month,contact,balance,job,education,,
1365,duration,poutcome,month,contact,balance,job,education,,
1366,duration,poutcome,month,contact,balance,job,education,,
1367,duration,poutcome,month,contact,balance,job,education,,
1368,duration,poutcome,month,contact,balance,job,,,
1369,duration,poutcome,month,contact,balance,job,marital,loan,age
1370,duration,poutcome,month,contact,balance,job,marital,loan,age
1371,duration,poutcome,month,contact,balance,job,marital,loan,
1372,duration,poutcome,month,contact,balance,job,marital,,
1373,duration,poutcome,month,contact,balance,job,marital,day,
1374,duration,poutcome,month,contact,balance,job,marital,day,age
1375,duration,poutcome,month,contact,balance,job,marital,day,age
1376,duration,poutcome,month,contact,balance,job,,,
1377,duration,poutcome,month,contact,balance,job,campaign,age,marital
1378,duration,poutcome,month,contact,balance,job,campaign,age,marital
1379,duration,poutcome,month,contact,balance,job,campaign,age,marital
1380,duration,poutcome,month,contact,balance,job,campaign,age,
1381,duration,poutcome,month,contact,balance,job,campaign,,
1382,duration,poutcome,month,contact,balance,job,,,
1383,duration,poutcome,month,contact,balance,job,,,
1384,duration,poutcome,month,contact,balance,job,marital,age,
1385,duration,poutcome,month,contact,balance,job,marital,age,education
1386,duration,poutcome,month,contact,balance,job,marital,age,education
1387,duration,poutcome,month,contact,balance,job,marital,age,education
1388,duration,poutcome,month,contact,balance,job,marital,age,education
1389,duration,poutcome,month,contact,balance,job,marital,,
1390,duration,poutcome,month,contact,balance,job,marital,loan,day
1391,duration,poutcome,month,contact,balance,job,marital,loan,day
1392,duration,poutcome,month,contact,balance,job,marital,loan,
1393,duration,poutcome,month,contact,balance,job,,,
1394,duration,poutcome,month,contact,balance,job,,,
1395,duration,poutcome,month,job,housing,age,,,
1396,duration,poutcome,month,job,housing,age,contact,,
1397,duration,poutcome,month,job,housing,age,contact,,
1398,duration,poutcome,month,job,housing,age,contact,,
1399,duration,poutcome,month,job,housing,,,,
1400,duration,poutcome,month,job,,,,,
1401,duration,poutcome,month,job,education,,,,
1402,duration,poutcome,month,job,education,,,,
1403,duration,poutcome,month,job,education,age,,,
1404,duration,poutcome,month,job,education,age,marital,,
1405,duration,poutcome,month,job,education,age,marital,,
1406,duration,poutcome,month,job,education,age,marital,,
1407,duration,poutcome,month,job,education,,,,
1408,duration,poutcome,month,job,,,,,
1409,duration,poutcome,month,job,campaign,day,housing,,
1410,duration,poutcome,month,job,campaign,day,housing,,
1411,duration,poutcome,month,job,campaign,day,balance,housing,marital
1412,duration,poutcome,month,job,campaign,day,balance,housing,marital
1413,duration,poutcome,month,job,campaign,day,balance,housing,marital
1414,duration,poutcome,month,job,campaign,day,balance,housing,
1415,duration,poutcome,month,job,campaign,day,balance,,
1416,duration,poutcome,month,job,campaign,education,,,
1417,duration,poutcome,month,job,campaign,education,marital,,
1418,duration,poutcome,month,job,campaign,education,marital,,
1419,duration,poutcome,month,job,campaign,education,marital,,
1420,duration,poutcome,month,job,campaign,education,marital,,
1421,duration,poutcome,month,job,campaign,education,marital,housing,age
1422,duration,poutcome,month,job,campaign,education,marital,housing,age
1423,duration,poutcome,month,job,campaign,education,marital,housing,loan
1424,duration,poutcome,month,job,campaign,education,marital,housing,loan
1425,duration,poutcome,month,job,campaign,education,marital,,
1426,duration,poutcome,month,job,campaign,education,,,
1427,duration,poutcome,month,job,education,,,,
1428,duration,poutcome,month,job,education,,,,
1429,duration,poutcome,month,job,education,marital,,,
1430,duration,poutcome,month,job,education,marital,,,
1431,duration,poutcome,month,job,education,marital,,,
1432,duration,poutcome,month,job,education,,,,
1433,duration,poutcome,month,job,marital,,,,
1434,duration,poutcome,month,job,marital,,,,
1435,duration,poutcome,month,job,marital,education,,,
1436,duration,poutcome,month,job,marital,education,,,
1437,duration,poutcome,month,job,marital,education,,,
1438,duration,poutcome,month,job,marital,education,,,
1439,duration,poutcome,month,job,education,,,,
1440,duration,poutcome,month,job,education,campaign,balance,,
1441,duration,poutcome,month,job,education,campaign,balance,loan,marital
1442,duration,poutcome,month,job,education,campaign,balance,loan,marital
1443,duration,poutcome,month,job,education,campaign,balance,loan,marital
1444,duration,poutcome,month,job,education,campaign,balance,loan,
1445,duration,poutcome,month,job,education,campaign,,,
1446,duration,poutcome,month,job,education,,,,
1447,duration,poutcome,month,job,education,,,,
1448,duration,poutcome,month,job,,,,,
1449,duration,poutcome,month,job,marital,,,,
1450,duration,poutcome,month,job,marital,,,,
1451,duration,poutcome,month,job,marital,age,day,,
1452,duration,poutcome,month,job,marital,age,day,education,
1453,duration,poutcome,month,job,marital,age,day,education,default
1454,duration,poutcome,month,job,marital,age,day,education,default
1455,duration,poutcome,month,job,marital,age,day,education,
1456,duration,poutcome,month,job,marital,age,day,education,
1457,duration,poutcome,month,job,marital,age,,,
1458,duration,poutcome,month,job,,,,,
1459,duration,poutcome,month,job,,,,,
1460,duration,poutcome,month,job,age,,,,
1461,duration,poutcome,month,job,age,,,,
1462,duration,poutcome,month,job,,,,,
1463,duration,poutcome,month,job,,,,,
1464,duration,poutcome,month,job,,,,,
1465,duration,poutcome,month,job,marital,,,,
1466,duration,poutcome,month,job,marital,,,,
1467,duration,poutcome,month,job,marital,balance,,,
1468,duration,poutcome,month,job,marital,balance,day,,
1469,duration,poutcome,month,job,marital,balance,day,,
1470,duration,poutcome,month,job,marital,,,,
1471,duration,poutcome,month,job,marital,,,,
1472,duration,poutcome,month,job,marital,,,,
1473,duration,poutcome,month,job,,,,,
1474,duration,poutcome,month,job,,,,,
1475,duration,poutcome,month,job,,,,,
1476,duration,poutcome,month,job,,,,,
1477,duration,poutcome,month,job,,,,,
1478,duration,poutcome,month,job,,,,,
1479,duration,poutcome,month,job,marital,,,,
1480,duration,poutcome,month,job,marital,,,,
1481,duration,poutcome,month,job,marital,education,,,
1482,duration,poutcome,month,job,marital,education,,,
1483,duration,poutcome,month,job,marital,education,,,
1484,duration,poutcome,month,job,marital,education,,,
1485,duration,poutcome,month,job,,,,,
1486,duration,poutcome,month,job,,,,,
1487,duration,poutcome,month,job,,,,,
1488,duration,poutcome,month,job,age,day,,,
1489,duration,poutcome,month,job,age,day,,,
1490,duration,poutcome,month,job,age,,,,
1491,duration,poutcome,month,job,,,,,
1492,duration,poutcome,month,job,,,,,
1493,duration,poutcome,month,job,,,,,
1494,duration,poutcome,month,job,,,,,
1495,duration,poutcome,month,job,,,,,
1496,duration,poutcome,month,job,,,,,
1497,duration,poutcome,month,job,,,,,
0,lower,apr,admin.,primary,,,,,
1,lower,apr,admin.,secondary,,,,,
2,lower,apr,admin.,tertiary,no,,,,
3,lower,apr,admin.,tertiary,yes,,,,
4,lower,apr,admin.,unknown,,,,,
5,lower,apr,blue-collar,failure,,,,,
6,lower,apr,blue-collar,other,,,,,
7,lower,apr,blue-collar,success,,,,,
8,lower,apr,blue-collar,unknown,,,,,
9,lower,apr,entrepreneur,,,,,,
10,lower,apr,housemaid,,,,,,
11,lower,apr,management,no,lower,,,,
12,lower,apr,management,no,upper,,,,
13,lower,apr,management,yes,,,,,
14,lower,apr,retired,,,,,,
15,lower,apr,self-employed,divorced,,,,,
16,lower,apr,self-employed,married,,,,,
17,lower,apr,self-employed,single,,,,,
18,lower,apr,services,,,,,,
19,lower,apr,student,lower,,,,,
20,lower,apr,student,upper,,,,,
21,lower,apr,technician,cellular,divorced,no,,,
22,lower,apr,technician,cellular,divorced,yes,,,
23,lower,apr,technician,cellular,married,lower,no,,
24,lower,apr,technician,cellular,married,lower,yes,,
25,lower,apr,technician,cellular,married,upper,,,
26,lower,apr,technician,cellular,single,,,,
27,lower,apr,technician,telephone,,,,,
28,lower,apr,technician,unknown,,,,,
29,lower,apr,unemployed,,,,,,
30,lower,apr,unknown,,,,,,
31,lower,aug,failure,admin.,,,,,
32,lower,aug,failure,blue-collar,,,,,
33,lower,aug,failure,entrepreneur,,,,,
34,lower,aug,failure,housemaid,,,,,
35,lower,aug,failure,management,divorced,,,,
36,lower,aug,failure,management,married,,,,
37,lower,aug,failure,management,single,lower,lower,,
38,lower,aug,failure,management,single,lower,upper,,
39,lower,aug,failure,management,single,upper,,,
40,lower,aug,failure,retired,,,,,
41,lower,aug,failure,self-employed,,,,,
42,lower,aug,failure,services,,,,,
43,lower,aug,failure,student,cellular,,,,
44,lower,aug,failure,student,telephone,,,,
45,lower,aug,failure,student,unknown,,,,
46,lower,aug,failure,technician,divorced,,,,
47,lower,aug,failure,technician,married,primary,,,
48,lower,aug,failure,technician,married,secondary,,,
49,lower,aug,failure,technician,married,tertiary,,,
50,lower,aug,failure,technician,married,unknown,,,
51,lower,aug,failure,technician,single,,,,
52,lower,aug,failure,unemployed,,,,,
53,lower,aug,failure,unknown,,,,,
54,lower,aug,other,lower,,,,,
55,lower,aug,other,upper,,,,,
56,lower,aug,success,lower,,,,,
57,lower,aug,success,upper,,,,,
58,lower,aug,unknown,admin.,,,,,
59,lower,aug,unknown,blue-collar,,,,,
60,lower,aug,unknown,entrepreneur,,,,,
61,lower,aug,unknown,housemaid,,,,,
62,lower,aug,unknown,management,,,,,
63,lower,aug,unknown,retired,,,,,
64,lower,aug,unknown,self-employed,,,,,
65,lower,aug,unknown,services,,,,,
66,lower,aug,unknown,student,,,,,
67,lower,aug,unknown,technician,primary,,,,
68,lower,aug,unknown,technician,secondary,,,,
69,lower,aug,unknown,technician,tertiary,lower,lower,,
70,lower,aug,unknown,technician,tertiary,lower,upper,,
71,lower,aug,unknown,technician,tertiary,upper,lower,divorced,
72,lower,aug,unknown,technician,tertiary,upper,lower,married,lower
73,lower,aug,unknown,technician,tertiary,upper,lower,married,upper
74,lower,aug,unknown,technician,tertiary,upper,lower,single,
75,lower,aug,unknown,technician,tertiary,upper,upper,,
76,lower,aug,unknown,technician,unknown,,,,
77,lower,aug,unknown,unemployed,lower,,,,
78,lower,aug,unknown,unemployed,upper,,,,
79,lower,aug,unknown,unknown,,,,,
80,lower,dec,admin.,,,,,,
81,lower,dec,blue-collar,,,,,,
82,lower,dec,entrepreneur,,,,,,
83,lower,dec,housemaid,,,,,,
84,lower,dec,management,,,,,,
85,lower,dec,retired,,,,,,
86,lower,dec,self-employed,,,,,,
87,lower,dec,services,,,,,,
88,lower,dec,student,,,,,,
89,lower,dec,technician,,,,,,
90,lower,dec,unemployed,,,,,,
91,lower,dec,unknown,,,,,,
92,lower,feb,admin.,,,,,,
93,lower,feb,blue-collar,failure,,,,,
94,lower,feb,blue-collar,other,,,,,
95,lower,feb,blue-collar,success,,,,,
96,lower,feb,blue-collar,unknown,lower,primary,no,,
97,lower,feb,blue-collar,unknown,lower,primary,yes,,
98,lower,feb,blue-collar,unknown,lower,secondary,,,
99,lower,feb,blue-collar,unknown,lower,tertiary,,,
100,lower,feb,blue-collar,unknown,lower,unknown,,,
101,lower,feb,blue-collar,unknown,upper,,,,
102,lower,feb,entrepreneur,,,,,,
103,lower,feb,housemaid,,,,,,
104,lower,feb,management,primary,,,,,
105,lower,feb,management,secondary,,,,,
106,lower,feb,management,tertiary,failure,,,,
107,lower,feb,management,tertiary,other,,,,
108,lower,feb,management,tertiary,success,lower,,,
109,lower,feb,management,tertiary,success,upper,,,
110,lower,feb,management,tertiary,unknown,divorced,,,
111,lower,feb,management,tertiary,unknown,married,lower,lower,lower
112,lower,feb,management,tertiary,unknown,married,lower,lower,upper
113,lower,feb,management,tertiary,unknown,married,lower,upper,no
114,lower,feb,management,tertiary,unknown,married,lower,upper,yes
115,lower,feb,management,tertiary,unknown,married,upper,,
116,lower,feb,management,tertiary,unknown,single,,,
117,lower,feb,management,unknown,,,,,
118,lower,feb,retired,no,,,,,
119,lower,feb,retired,yes,primary,,,,
120,lower,feb,retired,yes,secondary,,,,
121,lower,feb,retired,yes,tertiary,,,,
122,lower,feb,retired,yes,unknown,,,,
123,lower,feb,self-employed,,,,,,
124,lower,feb,services,,,,,,
125,lower,feb,student,no,,,,,
126,lower,feb,student,yes,,,,,
127,lower,feb,technician,,,,,,
128,lower,feb,unemployed,lower,,,,,
129,lower,feb,unemployed,upper,,,,,
130,lower,feb,unknown,,,,,,
131,lower,jan,admin.,,,,,,
132,lower,jan,blue-collar,,,,,,
133,lower,jan,entrepreneur,,,,,,
134,lower,jan,housemaid,,,,,,
135,lower,jan,management,divorced,,,,,
136,lower,jan,management,married,,,,,
137,lower,jan,management,single,lower,,,,
138,lower,jan,management,single,upper,,,,
139,lower,jan,retired,,,,,,
140,lower,jan,self-employed,,,,,,
141,lower,jan,services,,,,,,
142,lower,jan,student,,,,,,
143,lower,jan,technician,,,,,,
144,lower,jan,unemployed,,,,,,
145,lower,jan,unknown,,,,,,
146,lower,jul,lower,admin.,cellular,,,,
147,lower,jul,lower,admin.,telephone,,,,
148,lower,jul,lower,admin.,unknown,lower,,,
149,lower,jul,lower,admin.,unknown,upper,,,
150,lower,jul,lower,blue-collar,cellular,,,,
151,lower,jul,lower,blue-collar,telephone,lower,lower,,
152,lower,jul,lower,blue-collar,telephone,lower,upper,no,
153,lower,jul,lower,blue-collar,telephone,lower,upper,yes,
154,lower,jul,lower,blue-collar,telephone,upper,,,
155,lower,jul,lower,blue-collar,unknown,,,,
156,lower,jul,lower,entrepreneur,no,,,,
157,lower,jul,lower,entrepreneur,yes,divorced,,,
158,lower,jul,lower,entrepreneur,yes,married,,,
159,lower,jul,lower,entrepreneur,yes,single,,,
160,lower,jul,lower,housemaid,,,,,
161,lower,jul,lower,management,lower,,,,
162,lower,jul,lower,management,upper,no,lower,,
163,lower,jul,lower,management,upper,no,upper,no,lower
164,lower,jul,lower,management,upper,no,upper,no,upper
165,lower,jul,lower,management,upper,no,upper,yes,
166,lower,jul,lower,management,upper,yes,,,
167,lower,jul,lower,retired,,,,,
168,lower,jul,lower,self-employed,,,,,
169,lower,jul,lower,services,,,,,
170,lower,jul,lower,student,,,,,
171,lower,jul,lower,technician,,,,,
172,lower,jul,lower,unemployed,,,,,
173,lower,jul,lower,unknown,,,,,
174,lower,jul,upper,,,,,,
175,lower,jun,cellular,admin.,no,,,,
176,lower,jun,cellular,admin.,yes,,,,
177,lower,jun,cellular,blue-collar,lower,,,,
178,lower,jun,cellular,blue-collar,upper,lower,,,
179,lower,jun,cellular,blue-collar,upper,upper,,,
180,lower,jun,cellular,entrepreneur,,,,,
181,lower,jun,cellular,housemaid,,,,,
182,lower,jun,cellular,management,lower,,,,
183,lower,jun,cellular,management,upper,lower,failure,,
184,lower,jun,cellular,management,upper,lower,other,,
185,lower,jun,cellular,management,upper,lower,success,,
186,lower,jun,cellular,management,upper,lower,unknown,,
187,lower,jun,cellular,management,upper,upper,,,
188,lower,jun,cellular,retired,,,,,
189,lower,jun,cellular,self-employed,,,,,
190,lower,jun,cellular,services,,,,,
191,lower,jun,cellular,student,,,,,
192,lower,jun,cellular,technician,lower,,,,
193,lower,jun,cellular,technician,upper,lower,,,
194,lower,jun,cellular,technician,upper,upper,,,
195,lower,jun,cellular,unemployed,,,,,
196,lower,jun,cellular,unknown,,,,,
197,lower,jun,telephone,,,,,,
198,lower,jun,unknown,,,,,,
199,lower,mar,admin.,,,,,,
200,lower,mar,blue-collar,,,,,,
201,lower,mar,entrepreneur,,,,,,
202,lower,mar,housemaid,,,,,,
203,lower,mar,management,lower,divorced,,,,
204,lower,mar,management,lower,married,,,,
205,lower,mar,management,lower,single,primary,,,
206,lower,mar,management,lower,single,secondary,,,
207,lower,mar,management,lower,single,tertiary,no,,
208,lower,mar,management,lower,single,tertiary,yes,,
209,lower,mar,management,lower,single,unknown,,,
210,lower,mar,management,upper,,,,,
211,lower,mar,retired,cellular,,,,,
212,lower,mar,retired,telephone,,,,,
213,lower,mar,retired,unknown,,,,,
214,lower,mar,self-employed,,,,,,
215,lower,mar,services,,,,,,
216,lower,mar,student,lower,,,,,
217,lower,mar,student,upper,,,,,
218,lower,mar,technician,,,,,,
219,lower,mar,unemployed,divorced,,,,,
220,lower,mar,unemployed,married,,,,,
221,lower,mar,unemployed,single,,,,,
222,lower,mar,unknown,,,,,,
223,lower,may,admin.,primary,,,,,
224,lower,may,admin.,secondary,,,,,
225,lower,may,admin.,tertiary,lower,divorced,,,
226,lower,may,admin.,tertiary,lower,married,,,
227,lower,may,admin.,tertiary,lower,single,,,
228,lower,may,admin.,tertiary,upper,,,,
229,lower,may,admin.,unknown,,,,,
230,lower,may,blue-collar,,,,,,
231,lower,may,entrepreneur,,,,,,
232,lower,may,housemaid,,,,,,
233,lower,may,management,failure,,,,,
234,lower,may,management,other,,,,,
235,lower,may,management,success,no,,,,
236,lower,may,management,success,yes,,,,
237,lower,may,management,unknown,,,,,
238,lower,may,retired,,,,,,
239,lower,may,self-employed,,,,,,
240,lower,may,services,divorced,,,,,
241,lower,may,services,married,,,,,
242,lower,may,services,single,lower,,,,
243,lower,may,services,single,upper,primary,,,
244,lower,may,services,single,upper,secondary,lower,,
245,lower,may,services,single,upper,secondary,upper,,
246,lower,may,services,single,upper,tertiary,,,
247,lower,may,services,single,upper,unknown,,,
248,lower,may,student,,,,,,
249,lower,may,technician,,,,,,
250,lower,may,unemployed,no,cellular,,,,
251,lower,may,unemployed,no,telephone,,,,
252,lower,may,unemployed,no,unknown,,,,
253,lower,may,unemployed,yes,,,,,
254,lower,may,unknown,,,,,,
255,lower,nov,lower,admin.,,,,,
256,lower,nov,lower,blue-collar,lower,,,,
257,lower,nov,lower,blue-collar,upper,,,,
258,lower,nov,lower,entrepreneur,,,,,
259,lower,nov,lower,housemaid,,,,,
260,lower,nov,lower,management,lower,,,,
261,lower,nov,lower,management,upper,,,,
262,lower,nov,lower,retired,,,,,
263,lower,nov,lower,self-employed,,,,,
264,lower,nov,lower,services,,,,,
265,lower,nov,lower,student,,,,,
266,lower,nov,lower,technician,,,,,
267,lower,nov,lower,unemployed,,,,,
268,lower,nov,lower,unknown,,,,,
269,lower,nov,upper,cellular,,,,,
270,lower,nov,upper,telephone,,,,,
271,lower,nov,upper,unknown,admin.,,,,
272,lower,nov,upper,unknown,blue-collar,,,,
273,lower,nov,upper,unknown,entrepreneur,,,,
274,lower,nov,upper,unknown,housemaid,,,,
275,lower,nov,upper,unknown,management,,,,
276,lower,nov,upper,unknown,retired,,,,
277,lower,nov,upper,unknown,self-employed,,,,
278,lower,nov,upper,unknown,services,,,,
279,lower,nov,upper,unknown,student,,,,
280,lower,nov,upper,unknown,technician,,,,
281,lower,nov,upper,unknown,unemployed,,,,
282,lower,nov,upper,unknown,unknown,,,,
283,lower,oct,primary,,,,,,
284,lower,oct,secondary,lower,admin.,,,,
285,lower,oct,secondary,lower,blue-collar,,,,
286,lower,oct,secondary,lower,entrepreneur,,,,
287,lower,oct,secondary,lower,housemaid,,,,
288,lower,oct,secondary,lower,management,,,,
289,lower,oct,secondary,lower,retired,,,,
290,lower,oct,secondary,lower,self-employed,,,,
291,lower,oct,secondary,lower,services,,,,
292,lower,oct,secondary,lower,student,,,,
293,lower,oct,secondary,lower,technician,,,,
294,lower,oct,secondary,lower,unemployed,,,,
295,lower,oct,secondary,lower,unknown,,,,
296,lower,oct,secondary,upper,no,,,,
297,lower,oct,secondary,upper,yes,,,,
298,lower,oct,tertiary,admin.,,,,,
299,lower,oct,tertiary,blue-collar,,,,,
300,lower,oct,tertiary,entrepreneur,,,,,
301,lower,oct,tertiary,housemaid,,,,,
302,lower,oct,tertiary,management,lower,,,,
303,lower,oct,tertiary,management,upper,lower,,,
304,lower,oct,tertiary,management,upper,upper,,,
305,lower,oct,tertiary,retired,,,,,
306,lower,oct,tertiary,self-employed,,,,,
307,lower,oct,tertiary,services,,,,,
308,lower,oct,tertiary,student,,,,,
309,lower,oct,tertiary,technician,,,,,
310,lower,oct,tertiary,unemployed,,,,,
311,lower,oct,tertiary,unknown,,,,,
312,lower,oct,unknown,,,,,,
313,lower,sep,primary,,,,,,
314,lower,sep,secondary,admin.,,,,,
315,lower,sep,secondary,blue-collar,,,,,
316,lower,sep,secondary,entrepreneur,,,,,
317,lower,sep,secondary,housemaid,,,,,
318,lower,sep,secondary,management,,,,,
319,lower,sep,secondary,retired,lower,,,,
320,lower,sep,secondary,retired,upper,,,,
321,lower,sep,secondary,self-employed,,,,,
322,lower,sep,secondary,services,,,,,
323,lower,sep,secondary,student,,,,,
324,lower,sep,secondary,technician,lower,,,,
325,lower,sep,secondary,technician,upper,,,,
326,lower,sep,secondary,unemployed,,,,,
327,lower,sep,secondary,unknown,,,,,
328,lower,sep,tertiary,lower,,,,,
329,lower,sep,tertiary,upper,admin.,,,,
330,lower,sep,tertiary,upper,blue-collar,,,,
331,lower,sep,tertiary,upper,entrepreneur,,,,
332,lower,sep,tertiary,upper,housemaid,,,,
333,lower,sep,tertiary,upper,management,lower,,,
334,lower,sep,tertiary,upper,management,upper,,,
335,lower,sep,tertiary,upper,retired,,,,
336,lower,sep,tertiary,upper,self-employed,,,,
337,lower,sep,tertiary,upper,services,,,,
338,lower,sep,tertiary,upper,student,,,,
339,lower,sep,tertiary,upper,technician,,,,
340,lower,sep,tertiary,upper,unemployed,,,,
341,lower,sep,tertiary,upper,unknown,,,,
342,lower,sep,unknown,,,,,,
343,upper,failure,apr,admin.,lower,,,,
344,upper,failure,apr,admin.,upper,,,,
345,upper,failure,apr,blue-collar,divorced,,,,
346,upper,failure,apr,blue-collar,married,,,,
347,upper,failure,apr,blue-collar,single,lower,,,
348,upper,failure,apr,blue-collar,single,upper,,,
349,upper,failure,apr,entrepreneur,,,,,
350,upper,failure,apr,housemaid,,,,,
351,upper,failure,apr,management,no,lower,divorced,,
352,upper,failure,apr,management,no,lower,married,lower,
353,upper,failure,apr,management,no,lower,married,upper,
354,upper,failure,apr,management,no,lower,single,,
355,upper,failure,apr,management,no,upper,,,
356,upper,failure,apr,management,yes,,,,
357,upper,failure,apr,retired,,,,,
358,upper,failure,apr,self-employed,divorced,,,,
359,upper,failure,apr,self-employed,married,,,,
360,upper,failure,apr,self-employed,single,,,,
361,upper,failure,apr,services,,,,,
362,upper,failure,apr,student,,,,,
363,upper,failure,apr,technician,divorced,,,,
364,upper,failure,apr,technician,married,,,,
365,upper,failure,apr,technician,single,lower,,,
366,upper,failure,apr,technician,single,upper,,,
367,upper,failure,apr,unemployed,,,,,
368,upper,failure,apr,unknown,,,,,
369,upper,failure,aug,admin.,,,,,
370,upper,failure,aug,blue-collar,divorced,,,,
371,upper,failure,aug,blue-collar,married,,,,
372,upper,failure,aug,blue-collar,single,,,,
373,upper,failure,aug,entrepreneur,,,,,
374,upper,failure,aug,housemaid,primary,,,,
375,upper,failure,aug,housemaid,secondary,,,,
376,upper,failure,aug,housemaid,tertiary,,,,
377,upper,failure,aug,housemaid,unknown,,,,
378,upper,failure,aug,management,,,,,
379,upper,failure,aug,retired,,,,,
380,upper,failure,aug,self-employed,,,,,
381,upper,failure,aug,services,,,,,
382,upper,failure,aug,student,,,,,
383,upper,failure,aug,technician,lower,,,,
384,upper,failure,aug,technician,upper,,,,
385,upper,failure,aug,unemployed,,,,,
386,upper,failure,aug,unknown,,,,,
387,upper,failure,dec,admin.,,,,,
388,upper,failure,dec,blue-collar,,,,,
389,upper,failure,dec,entrepreneur,,,,,
390,upper,failure,dec,housemaid,,,,,
391,upper,failure,dec,management,,,,,
392,upper,failure,dec,retired,,,,,
393,upper,failure,dec,self-employed,,,,,
394,upper,failure,dec,services,,,,,
395,upper,failure,dec,student,,,,,
396,upper,failure,dec,technician,,,,,
397,upper,failure,dec,unemployed,,,,,
398,upper,failure,dec,unknown,,,,,
399,upper,failure,feb,admin.,,,,,
400,upper,failure,feb,blue-collar,,,,,
401,upper,failure,feb,entrepreneur,,,,,
402,upper,failure,feb,housemaid,,,,,
403,upper,failure,feb,management,,,,,
404,upper,failure,feb,retired,,,,,
405,upper,failure,feb,self-employed,,,,,
406,upper,failure,feb,services,,,,,
407,upper,failure,feb,student,,,,,
408,upper,failure,feb,technician,,,,,
409,upper,failure,feb,unemployed,,,,,
410,upper,failure,feb,unknown,,,,,
411,upper,failure,jan,,,,,,
412,upper,failure,jul,admin.,,,,,
413,upper,failure,jul,blue-collar,,,,,
414,upper,failure,jul,entrepreneur,,,,,
415,upper,failure,jul,housemaid,,,,,
416,upper,failure,jul,management,lower,,,,
417,upper,failure,jul,management,upper,,,,
418,upper,failure,jul,retired,,,,,
419,upper,failure,jul,self-employed,,,,,
420,upper,failure,jul,services,,,,,
421,upper,failure,jul,student,,,,,
