,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
109,lower,feb,management,unknown,married,secondary,,,,,,,,,,
110,lower,feb,management,unknown,married,tertiary,lower,lower,lower,,,,,,,
111,lower,feb,management,unknown,married,tertiary,lower,lower,upper,,,,,,,
112,lower,feb,management,unknown,married,tertiary,lower,upper,no,lower,,,,,,
113,lower,feb,management,unknown,married,tertiary,lower,upper,no,upper,,,,,,
114,lower,feb,management,unknown,married,tertiary,lower,upper,yes,,,,,,,
115,lower,feb,management,unknown,married,tertiary,upper,,,,,,,,,
116,lower,feb,management,unknown,single,,,,,,,,,,,
117,lower,feb,retired,no,,,,,,,,,,,,
118,lower,feb,retired,yes,primary,,,,,,,,,,,
119,lower,feb,retired,yes,secondary,,,,,,,,,,,
120,lower,feb,retired,yes,tertiary,,,,,,,,,,,
121,lower,feb,self-employed,,,,,,,,,,,,,
122,lower,feb,services,,,,,,,,,,,,,
123,lower,feb,student,no,,,,,,,,,,,,
124,lower,feb,student,yes,,,,,,,,,,,,
125,lower,feb,technician,,,,,,,,,,,,,
126,lower,feb,unemployed,lower,,,,,,,,,,,,
127,lower,feb,unemployed,upper,,,,,,,,,,,,
128,lower,jan,admin.,,,,,,,,,,,,,
129,lower,jan,blue-collar,,,,,,,,,,,,,
130,lower,jan,entrepreneur,,,,,,,,,,,,,
131,lower,jan,housemaid,,,,,,,,,,,,,
132,lower,jan,management,divorced,,,,,,,,,,,,
133,lower,jan,management,married,,,,,,,,,,,,
134,lower,jan,management,single,lower,,,,,,,,,,,
135,lower,jan,management,single,upper,,,,,,,,,,,
136,lower,jan,retired,,,,,,,,,,,,,
137,lower,jan,self-employed,,,,,,,,,,,,,
138,lower,jan,services,,,,,,,,,,,,,
139,lower,jan,student,,,,,,,,,,,,,
140,lower,jan,technician,,,,,,,,,,,,,
141,lower,jan,unemployed,,,,,,,,,,,,,
142,lower,jul,lower,admin.,lower,,,,,,,,,,,
143,lower,jul,lower,admin.,upper,no,,,,,,,,,,
144,lower,jul,lower,admin.,upper,yes,,,,,,,,,,
145,lower,jul,lower,blue-collar,cellular,,,,,,,,,,,
146,lower,jul,lower,blue-collar,telephone,lower,lower,,,,,,,,,
147,lower,jul,lower,blue-collar,telephone,lower,upper,no,,,,,,,,
148,lower,jul,lower,blue-collar,telephone,lower,upper,yes,,,,,,,,
149,lower,jul,lower,blue-collar,telephone,upper,,,,,,,,,,
150,lower,jul,lower,entrepreneur,no,,,,,,,,,,,
151,lower,jul,lower,entrepreneur,yes,divorced,,,,,,,,,,
152,lower,jul,lower,entrepreneur,yes,married,,,,,,,,,,
153,lower,jul,lower,entrepreneur,yes,single,,,,,,,,,,
154,lower,jul,lower,housemaid,,,,,,,,,,,,
155,lower,jul,lower,management,lower,,,,,,,,,,,
156,lower,jul,lower,management,upper,no,lower,,,,,,,,,
157,lower,jul,lower,management,upper,no,upper,no,lower,,,,,,,
158,lower,jul,lower,management,upper,no,upper,no,upper,,,,,,,
159,lower,jul,lower,management,upper,no,upper,yes,,,,,,,,
160,lower,jul,lower,management,upper,yes,,,,,,,,,,
161,lower,jul,lower,retired,,,,,,,,,,,,
162,lower,jul,lower,self-employed,,,,,,,,,,,,
163,lower,jul,lower,services,,,,,,,,,,,,
164,lower,jul,lower,student,,,,,,,,,,,,
165,lower,jul,lower,technician,,,,,,,,,,,,
166,lower,jul,lower,unemployed,,,,,,,,,,,,
167,lower,jul,upper,,,,,,,,,,,,,
168,lower,jun,failure,admin.,,,,,,,,,,,,
169,lower,jun,failure,blue-collar,divorced,,,,,,,,,,,
170,lower,jun,failure,blue-collar,married,,,,,,,,,,,
171,lower,jun,failure,blue-collar,single,,,,,,,,,,,
172,lower,jun,failure,entrepreneur,,,,,,,,,,,,
173,lower,jun,failure,housemaid,,,,,,,,,,,,
174,lower,jun,failure,management,,,,,,,,,,,,
175,lower,jun,failure,retired,,,,,,,,,,,,
176,lower,jun,failure,self-employed,,,,,,,,,,,,
177,lower,jun,failure,services,,,,,,,,,,,,
178,lower,jun,failure,student,,,,,,,,,,,,
179,lower,jun,failure,technician,,,,,,,,,,,,
180,lower,jun,failure,unemployed,,,,,,,,,,,,
181,lower,jun,other,,,,,,,,,,,,,
182,lower,jun,success,admin.,,,,,,,,,,,,
183,lower,jun,success,blue-collar,,,,,,,,,,,,
184,lower,jun,success,entrepreneur,,,,,,,,,,,,
185,lower,jun,success,housemaid,,,,,,,,,,,,
186,lower,jun,success,management,,,,,,,,,,,,
187,lower,jun,success,retired,,,,,,,,,,,,
188,lower,jun,success,self-employed,,,,,,,,,,,,
189,lower,jun,success,services,,,,,,,,,,,,
190,lower,jun,success,student,,,,,,,,,,,,
191,lower,jun,success,technician,,,,,,,,,,,,
192,lower,jun,success,unemployed,,,,,,,,,,,,
193,lower,jun,unknown,primary,,,,,,,,,,,,
194,lower,jun,unknown,secondary,divorced,lower,admin.,,,,,,,,,
195,lower,jun,unknown,secondary,divorced,lower,blue-collar,,,,,,,,,
196,lower,jun,unknown,secondary,divorced,lower,entrepreneur,,,,,,,,,
197,lower,jun,unknown,secondary,divorced,lower,housemaid,,,,,,,,,
198,lower,jun,unknown,secondary,divorced,lower,management,,,,,,,,,
199,lower,jun,unknown,secondary,divorced,lower,retired,,,,,,,,,
200,lower,jun,unknown,secondary,divorced,lower,self-employed,,,,,,,,,
201,lower,jun,unknown,secondary,divorced,lower,services,,,,,,,,,
202,lower,jun,unknown,secondary,divorced,lower,student,,,,,,,,,
203,lower,jun,unknown,secondary,divorced,lower,technician,,,,,,,,,
204,lower,jun,unknown,secondary,divorced,lower,unemployed,,,,,,,,,
205,lower,jun,unknown,secondary,divorced,upper,,,,,,,,,,
206,lower,jun,unknown,secondary,married,,,,,,,,,,,
207,lower,jun,unknown,secondary,single,,,,,,,,,,,
208,lower,jun,unknown,tertiary,admin.,,,,,,,,,,,
209,lower,jun,unknown,tertiary,blue-collar,,,,,,,,,,,
210,lower,jun,unknown,tertiary,entrepreneur,,,,,,,,,,,
211,lower,jun,unknown,tertiary,housemaid,,,,,,,,,,,
212,lower,jun,unknown,tertiary,management,divorced,,,,,,,,,,
213,lower,jun,unknown,tertiary,management,married,,,,,,,,,,
214,lower,jun,unknown,tertiary,management,single,lower,,,,,,,,,
215,lower,jun,unknown,tertiary,management,single,upper,lower,no,,,,,,,
216,lower,jun,unknown,tertiary,management,single,upper,lower,yes,,,,,,,
217,lower,jun,unknown,tertiary,management,single,upper,upper,,,,,,,,
218,lower,jun,unknown,tertiary,retired,,,,,,,,,,,
219,lower,jun,unknown,tertiary,self-employed,,,,,,,,,,,
220,lower,jun,unknown,tertiary,services,,,,,,,,,,,
221,lower,jun,unknown,tertiary,student,,,,,,,,,,,
222,lower,jun,unknown,tertiary,technician,lower,lower,,,,,,,,,
223,lower,jun,unknown,tertiary,technician,lower,upper,,,,,,,,,
224,lower,jun,unknown,tertiary,technician,upper,,,,,,,,,,
225,lower,jun,unknown,tertiary,unemployed,,,,,,,,,,,
226,lower,mar,admin.,,,,,,,,,,,,,
227,lower,mar,blue-collar,,,,,,,,,,,,,
228,lower,mar,entrepreneur,,,,,,,,,,,,,
229,lower,mar,housemaid,,,,,,,,,,,,,
230,lower,mar,management,lower,divorced,,,,,,,,,,,
231,lower,mar,management,lower,married,,,,,,,,,,,
232,lower,mar,management,lower,single,primary,,,,,,,,,,
233,lower,mar,management,lower,single,secondary,,,,,,,,,,
234,lower,mar,management,lower,single,tertiary,no,,,,,,,,,
235,lower,mar,management,lower,single,tertiary,yes,,,,,,,,,
236,lower,mar,management,upper,,,,,,,,,,,,
237,lower,mar,retired,cellular,,,,,,,,,,,,
238,lower,mar,retired,telephone,,,,,,,,,,,,
239,lower,mar,self-employed,,,,,,,,,,,,,
240,lower,mar,services,,,,,,,,,,,,,
241,lower,mar,student,lower,,,,,,,,,,,,
242,lower,mar,student,upper,,,,,,,,,,,,
243,lower,mar,technician,,,,,,,,,,,,,
244,lower,mar,unemployed,divorced,,,,,,,,,,,,
245,lower,mar,unemployed,married,,,,,,,,,,,,
246,lower,mar,unemployed,single,,,,,,,,,,,,
247,lower,may,admin.,primary,,,,,,,,,,,,
248,lower,may,admin.,secondary,,,,,,,,,,,,
249,lower,may,admin.,tertiary,lower,divorced,,,,,,,,,,
250,lower,may,admin.,tertiary,lower,married,,,,,,,,,,
251,lower,may,admin.,tertiary,lower,single,,,,,,,,,,
252,lower,may,admin.,tertiary,upper,,,,,,,,,,,
253,lower,may,blue-collar,,,,,,,,,,,,,
254,lower,may,entrepreneur,,,,,,,,,,,,,
255,lower,may,housemaid,,,,,,,,,,,,,
256,lower,may,management,failure,,,,,,,,,,,,
257,lower,may,management,other,,,,,,,,,,,,
258,lower,may,management,success,no,,,,,,,,,,,
259,lower,may,management,success,yes,,,,,,,,,,,
260,lower,may,management,unknown,,,,,,,,,,,,
261,lower,may,retired,,,,,,,,,,,,,
262,lower,may,self-employed,,,,,,,,,,,,,
263,lower,may,services,divorced,,,,,,,,,,,,
264,lower,may,services,married,,,,,,,,,,,,
265,lower,may,services,single,lower,,,,,,,,,,,
266,lower,may,services,single,upper,lower,lower,,,,,,,,,
267,lower,may,services,single,upper,lower,upper,,,,,,,,,
268,lower,may,services,single,upper,upper,,,,,,,,,,
269,lower,may,student,,,,,,,,,,,,,
270,lower,may,technician,,,,,,,,,,,,,
271,lower,may,unemployed,no,lower,,,,,,,,,,,
272,lower,may,unemployed,no,upper,,,,,,,,,,,
273,lower,may,unemployed,yes,,,,,,,,,,,,
274,lower,nov,lower,admin.,,,,,,,,,,,,
275,lower,nov,lower,blue-collar,lower,,,,,,,,,,,
276,lower,nov,lower,blue-collar,upper,,,,,,,,,,,
277,lower,nov,lower,entrepreneur,,,,,,,,,,,,
278,lower,nov,lower,housemaid,,,,,,,,,,,,
279,lower,nov,lower,management,lower,,,,,,,,,,,
280,lower,nov,lower,management,upper,,,,,,,,,,,
281,lower,nov,lower,retired,,,,,,,,,,,,
282,lower,nov,lower,self-employed,,,,,,,,,,,,
283,lower,nov,lower,services,,,,,,,,,,,,
284,lower,nov,lower,student,,,,,,,,,,,,
285,lower,nov,lower,technician,,,,,,,,,,,,
286,lower,nov,lower,unemployed,,,,,,,,,,,,
287,lower,nov,upper,admin.,,,,,,,,,,,,
288,lower,nov,upper,blue-collar,no,lower,divorced,,,,,,,,,
289,lower,nov,upper,blue-collar,no,lower,married,,,,,,,,,
290,lower,nov,upper,blue-collar,no,lower,single,,,,,,,,,
291,lower,nov,upper,blue-collar,no,upper,,,,,,,,,,
292,lower,nov,upper,blue-collar,yes,,,,,,,,,,,
293,lower,nov,upper,entrepreneur,,,,,,,,,,,,
294,lower,nov,upper,housemaid,,,,,,,,,,,,
295,lower,nov,upper,management,,,,,,,,,,,,
296,lower,nov,upper,retired,,,,,,,,,,,,
297,lower,nov,upper,self-employed,,,,,,,,,,,,
298,lower,nov,upper,services,,,,,,,,,,,,
299,lower,nov,upper,student,,,,,,,,,,,,
300,lower,nov,upper,technician,,,,,,,,,,,,
301,lower,nov,upper,unemployed,,,,,,,,,,,,
302,lower,oct,admin.,lower,,,,,,,,,,,,
303,lower,oct,admin.,upper,,,,,,,,,,,,
304,lower,oct,blue-collar,,,,,,,,,,,,,
305,lower,oct,entrepreneur,,,,,,,,,,,,,
306,lower,oct,housemaid,primary,,,,,,,,,,,,
307,lower,oct,housemaid,secondary,,,,,,,,,,,,
308,lower,oct,housemaid,tertiary,,,,,,,,,,,,
309,lower,oct,management,lower,,,,,,,,,,,,
310,lower,oct,management,upper,lower,,,,,,,,,,,
311,lower,oct,management,upper,upper,,,,,,,,,,,
312,lower,oct,retired,lower,primary,,,,,,,,,,,
313,lower,oct,retired,lower,secondary,,,,,,,,,,,
314,lower,oct,retired,lower,tertiary,,,,,,,,,,,
315,lower,oct,retired,upper,,,,,,,,,,,,
316,lower,oct,self-employed,,,,,,,,,,,,,
317,lower,oct,services,,,,,,,,,,,,,
318,lower,oct,student,,,,,,,,,,,,,
319,lower,oct,technician,divorced,,,,,,,,,,,,
320,lower,oct,technician,married,,,,,,,,,,,,
321,lower,oct,technician,single,,,,,,,,,,,,
322,lower,oct,unemployed,,,,,,,,,,,,,
323,lower,sep,admin.,,,,,,,,,,,,,
324,lower,sep,blue-collar,,,,,,,,,,,,,
325,lower,sep,entrepreneur,,,,,,,,,,,,,
326,lower,sep,housemaid,,,,,,,,,,,,,
327,lower,sep,management,lower,,,,,,,,,,,,
328,lower,sep,management,upper,,,,,,,,,,,,
329,lower,sep,retired,primary,,,,,,,,,,,,
330,lower,sep,retired,secondary,lower,,,,,,,,,,,
331,lower,sep,retired,secondary,upper,,,,,,,,,,,
332,lower,sep,retired,tertiary,,,,,,,,,,,,
333,lower,sep,self-employed,,,,,,,,,,,,,
334,lower,sep,services,,,,,,,,,,,,,
335,lower,sep,student,lower,,,,,,,,,,,,
336,lower,sep,student,upper,lower,,,,,,,,,,,
337,lower,sep,student,upper,upper,,,,,,,,,,,
338,lower,sep,technician,lower,,,,,,,,,,,,
339,lower,sep,technician,upper,,,,,,,,,,,,
340,lower,sep,unemployed,,,,,,,,,,,,,
341,upper,failure,apr,admin.,lower,,,,,,,,,,,
342,upper,failure,apr,admin.,upper,,,,,,,,,,,
343,upper,failure,apr,blue-collar,divorced,,,,,,,,,,,
344,upper,failure,apr,blue-collar,married,,,,,,,,,,,
345,upper,failure,apr,blue-collar,single,lower,,,,,,,,,,
346,upper,failure,apr,blue-collar,single,upper,,,,,,,,,,
347,upper,failure,apr,entrepreneur,,,,,,,,,,,,
348,upper,failure,apr,housemaid,,,,,,,,,,,,
349,upper,failure,apr,management,no,lower,divorced,,,,,,,,,
350,upper,failure,apr,management,no,lower,married,lower,,,,,,,,
351,upper,failure,apr,management,no,lower,married,upper,,,,,,,,
352,upper,failure,apr,management,no,lower,single,,,,,,,,,
353,upper,failure,apr,management,no,upper,,,,,,,,,,
354,upper,failure,apr,management,yes,,,,,,,,,,,
355,upper,failure,apr,retired,,,,,,,,,,,,
356,upper,failure,apr,self-employed,divorced,,,,,,,,,,,
357,upper,failure,apr,self-employed,married,,,,,,,,,,,
358,upper,failure,apr,self-employed,single,,,,,,,,,,,
359,upper,failure,apr,services,,,,,,,,,,,,
360,upper,failure,apr,student,,,,,,,,,,,,
361,upper,failure,apr,technician,divorced,,,,,,,,,,,
362,upper,failure,apr,technician,married,,,,,,,,,,,
363,upper,failure,apr,technician,single,lower,,,,,,,,,,
364,upper,failure,apr,technician,single,upper,,,,,,,,,,
365,upper,failure,apr,unemployed,,,,,,,,,,,,
366,upper,failure,aug,admin.,,,,,,,,,,,,
367,upper,failure,aug,blue-collar,divorced,,,,,,,,,,,
368,upper,failure,aug,blue-collar,married,,,,,,,,,,,
369,upper,failure,aug,blue-collar,single,,,,,,,,,,,
370,upper,failure,aug,entrepreneur,,,,,,,,,,,,
371,upper,failure,aug,housemaid,primary,,,,,,,,,,,
372,upper,failure,aug,housemaid,secondary,,,,,,,,,,,
373,upper,failure,aug,housemaid,tertiary,,,,,,,,,,,
374,upper,failure,aug,management,,,,,,,,,,,,
375,upper,failure,aug,retired,,,,,,,,,,,,
376,upper,failure,aug,self-employed,,,,,,,,,,,,
377,upper,failure,aug,services,,,,,,,,,,,,
378,upper,failure,aug,student,,,,,,,,,,,,
379,upper,failure,aug,technician,lower,,,,,,,,,,,
380,upper,failure,aug,technician,upper,,,,,,,,,,,
381,upper,failure,aug,unemployed,,,,,,,,,,,,
382,upper,failure,dec,admin.,,,,,,,,,,,,
383,upper,failure,dec,blue-collar,,,,,,,,,,,,
384,upper,failure,dec,entrepreneur,,,,,,,,,,,,
385,upper,failure,dec,housemaid,,,,,,,,,,,,
386,upper,failure,dec,management,,,,,,,,,,,,
387,upper,failure,dec,retired,,,,,,,,,,,,
388,upper,failure,dec,self-employed,,,,,,,,,,,,
389,upper,failure,dec,services,,,,,,,,,,,,
390,upper,failure,dec,student,,,,,,,,,,,,
391,upper,failure,dec,technician,,,,,,,,,,,,
392,upper,failure,dec,unemployed,,,,,,,,,,,,
393,upper,failure,feb,admin.,,,,,,,,,,,,
394,upper,failure,feb,blue-collar,,,,,,,,,,,,
395,upper,failure,feb,entrepreneur,,,,,,,,,,,,
396,upper,failure,feb,housemaid,,,,,,,,,,,,
397,upper,failure,feb,management,,,,,,,,,,,,
398,upper,failure,feb,retired,,,,,,,,,,,,
399,upper,failure,feb,self-employed,,,,,,,,,,,,
400,upper,failure,feb,services,,,,,,,,,,,,
401,upper,failure,feb,student,,,,,,,,,,,,
402,upper,failure,feb,technician,,,,,,,,,,,,
403,upper,failure,feb,unemployed,,,,,,,,,,,,
404,upper,failure,jan,,,,,,,,,,,,,
405,upper,failure,jul,admin.,,,,,,,,,,,,
406,upper,failure,jul,blue-collar,,,,,,,,,,,,
407,upper,failure,jul,entrepreneur,,,,,,,,,,,,
408,upper,failure,jul,housemaid,,,,,,,,,,,,
409,upper,failure,jul,management,lower,,,,,,,,,,,
410,upper,failure,jul,management,upper,,,,,,,,,,,
411,upper,failure,jul,retired,,,,,,,,,,,,
412,upper,failure,jul,self-employed,,,,,,,,,,,,
413,upper,failure,jul,services,,,,,,,,,,,,
414,upper,failure,jul,student,,,,,,,,,,,,
415,upper,failure,jul,technician,,,,,,,,,,,,
416,upper,failure,jul,unemployed,,,,,,,,,,,,
417,upper,failure,jun,admin.,lower,,,,,,,,,,,
418,upper,failure,jun,admin.,upper,,,,,,,,,,,
419,upper,failure,jun,blue-collar,,,,,,,,,,,,
420,upper,failure,jun,entrepreneur,,,,,,,,,,,,
421,upper,failure,jun,housemaid,,,,,,,,,,,,
422,upper,failure,jun,management,no,lower,,,,,,,,,,
423,upper,failure,jun,management,no,upper,,,,,,,,,,
424,upper,failure,jun,management,yes,,,,,,,,,,,
425,upper,failure,jun,retired,,,,,,,,,,,,
426,upper,failure,jun,self-employed,,,,,,,,,,,,
427,upper,failure,jun,services,,,,,,,,,,,,
428,upper,failure,jun,student,,,,,,,,,,,,
429,upper,failure,jun,technician,lower,,,,,,,,,,,
430,upper,failure,jun,technician,upper,,,,,,,,,,,
431,upper,failure,jun,unemployed,,,,,,,,,,,,
432,upper,failure,mar,primary,,,,,,,,,,,,
433,upper,failure,mar,secondary,,,,,,,,,,,,
434,upper,failure,mar,tertiary,,,,,,,,,,,,
435,upper,failure,may,admin.,lower,divorced,,,,,,,,,,
436,upper,failure,may,admin.,lower,married,,,,,,,,,,
437,upper,failure,may,admin.,lower,single,lower,,,,,,,,,
438,upper,failure,may,admin.,lower,single,upper,,,,,,,,,
439,upper,failure,may,admin.,upper,,,,,,,,,,,
440,upper,failure,may,blue-collar,no,divorced,,,,,,,,,,
441,upper,failure,may,blue-collar,no,married,,,,,,,,,,
442,upper,failure,may,blue-collar,no,single,,,,,,,,,,
443,upper,failure,may,blue-collar,yes,,,,,,,,,,,
444,upper,failure,may,entrepreneur,divorced,,,,,,,,,,,
445,upper,failure,may,entrepreneur,married,,,,,,,,,,,
446,upper,failure,may,entrepreneur,single,,,,,,,,,,,
447,upper,failure,may,housemaid,,,,,,,,,,,,
448,upper,failure,may,management,lower,lower,divorced,,,,,,,,,
449,upper,failure,may,management,lower,lower,married,,,,,,,,,
450,upper,failure,may,management,lower,lower,single,,,,,,,,,
451,upper,failure,may,management,lower,upper,,,,,,,,,,
452,upper,failure,may,management,upper,,,,,,,,,,,
453,upper,failure,may,retired,,,,,,,,,,,,
454,upper,failure,may,self-employed,,,,,,,,,,,,
455,upper,failure,may,services,lower,lower,,,,,,,,,,
456,upper,failure,may,services,lower,upper,,,,,,,,,,
457,upper,failure,may,services,upper,,,,,,,,,,,
458,upper,failure,may,student,,,,,,,,,,,,
459,upper,failure,may,technician,no,,,,,,,,,,,
460,upper,failure,may,technician,yes,,,,,,,,,,,
461,upper,failure,may,unemployed,,,,,,,,,,,,
462,upper,failure,nov,admin.,divorced,,,,,,,,,,,
463,upper,failure,nov,admin.,married,,,,,,,,,,,
464,upper,failure,nov,admin.,single,,,,,,,,,,,
465,upper,failure,nov,blue-collar,,,,,,,,,,,,
466,upper,failure,nov,entrepreneur,,,,,,,,,,,,
467,upper,failure,nov,housemaid,,,,,,,,,,,,
468,upper,failure,nov,management,lower,,,,,,,,,,,
469,upper,failure,nov,management,upper,lower,,,,,,,,,,
470,upper,failure,nov,management,upper,upper,primary,,,,,,,,,
471,upper,failure,nov,management,upper,upper,secondary,,,,,,,,,
472,upper,failure,nov,management,upper,upper,tertiary,divorced,,,,,,,,
473,upper,failure,nov,management,upper,upper,tertiary,married,no,no,no,cellular,lower,,,
474,upper,failure,nov,management,upper,upper,tertiary,married,no,no,no,cellular,upper,lower,lower,
475,upper,failure,nov,management,upper,upper,tertiary,married,no,no,no,cellular,upper,lower,upper,lower
476,upper,failure,nov,management,upper,upper,tertiary,married,no,no,no,cellular,upper,lower,upper,upper
477,upper,failure,nov,management,upper,upper,tertiary,married,no,no,no,cellular,upper,upper,,
478,upper,failure,nov,management,upper,upper,tertiary,married,no,no,no,telephone,,,,
479,upper,failure,nov,management,upper,upper,tertiary,married,no,no,yes,,,,,
480,upper,failure,nov,management,upper,upper,tertiary,married,no,yes,,,,,,
481,upper,failure,nov,management,upper,upper,tertiary,married,yes,,,,,,,
482,upper,failure,nov,management,upper,upper,tertiary,single,,,,,,,,
483,upper,failure,nov,retired,,,,,,,,,,,,
484,upper,failure,nov,self-employed,,,,,,,,,,,,
485,upper,failure,nov,services,,,,,,,,,,,,
486,upper,failure,nov,student,,,,,,,,,,,,
487,upper,failure,nov,technician,primary,,,,,,,,,,,
488,upper,failure,nov,technician,secondary,,,,,,,,,,,
489,upper,failure,nov,technician,tertiary,,,,,,,,,,,
490,upper,failure,nov,unemployed,,,,,,,,,,,,
491,upper,failure,oct,admin.,,,,,,,,,,,,
492,upper,failure,oct,blue-collar,,,,,,,,,,,,
493,upper,failure,oct,entrepreneur,,,,,,,,,,,,
494,upper,failure,oct,housemaid,,,,,,,,,,,,
495,upper,failure,oct,management,,,,,,,,,,,,
496,upper,failure,oct,retired,,,,,,,,,,,,
497,upper,failure,oct,self-employed,,,,,,,,,,,,
498,upper,failure,oct,services,,,,,,,,,,,,
499,upper,failure,oct,student,,,,,,,,,,,,
500,upper,failure,oct,technician,no,,,,,,,,,,,
501,upper,failure,oct,technician,yes,,,,,,,,,,,
502,upper,failure,oct,unemployed,,,,,,,,,,,,
503,upper,failure,sep,admin.,,,,,,,,,,,,
504,upper,failure,sep,blue-collar,,,,,,,,,,,,
505,upper,failure,sep,entrepreneur,,,,,,,,,,,,
506,upper,failure,sep,housemaid,,,,,,,,,,,,
507,upper,failure,sep,management,divorced,,,,,,,,,,,
508,upper,failure,sep,management,married,,,,,,,,,,,
509,upper,failure,sep,management,single,lower,,,,,,,,,,
510,upper,failure,sep,management,single,upper,,,,,,,,,,
511,upper,failure,sep,retired,,,,,,,,,,,,
512,upper,failure,sep,self-employed,,,,,,,,,,,,
513,upper,failure,sep,services,,,,,,,,,,,,
514,upper,failure,sep,student,,,,,,,,,,,,
515,upper,failure,sep,technician,,,,,,,,,,,,
516,upper,failure,sep,unemployed,lower,,,,,,,,,,,
517,upper,failure,sep,unemployed,upper,,,,,,,,,,,
518,upper,other,admin.,apr,,,,,,,,,,,,
519,upper,other,admin.,aug,,,,,,,,,,,,
520,upper,other,admin.,dec,,,,,,,,,,,,
521,upper,other,admin.,feb,,,,,,,,,,,,
522,upper,other,admin.,jan,,,,,,,,,,,,
523,upper,other,admin.,jul,,,,,,,,,,,,
524,upper,other,admin.,jun,,,,,,,,,,,,
525,upper,other,admin.,mar,,,,,,,,,,,,
526,upper,other,admin.,may,,,,,,,,,,,,
527,upper,other,admin.,nov,,,,,,,,,,,,
528,upper,other,admin.,oct,,,,,,,,,,,,
529,upper,other,admin.,sep,,,,,,,,,,,,
530,upper,other,blue-collar,apr,lower,,,,,,,,,,,
531,upper,other,blue-collar,apr,upper,,,,,,,,,,,
532,upper,other,blue-collar,aug,,,,,,,,,,,,
533,upper,other,blue-collar,dec,,,,,,,,,,,,
534,upper,other,blue-collar,feb,,,,,,,,,,,,
535,upper,other,blue-collar,jan,,,,,,,,,,,,
536,upper,other,blue-collar,jul,,,,,,,,,,,,
537,upper,other,blue-collar,jun,,,,,,,,,,,,
538,upper,other,blue-collar,mar,,,,,,,,,,,,
539,upper,other,blue-collar,may,,,,,,,,,,,,
540,upper,other,blue-collar,nov,,,,,,,,,,,,
541,upper,other,blue-collar,oct,,,,,,,,,,,,
542,upper,other,blue-collar,sep,,,,,,,,,,,,
543,upper,other,entrepreneur,,,,,,,,,,,,,
544,upper,other,housemaid,,,,,,,,,,,,,
545,upper,other,management,apr,lower,,,,,,,,,,,
546,upper,other,management,apr,upper,,,,,,,,,,,
547,upper,other,management,aug,lower,,,,,,,,,,,
548,upper,other,management,aug,upper,,,,,,,,,,,
549,upper,other,management,dec,,,,,,,,,,,,
550,upper,other,management,feb,divorced,,,,,,,,,,,
551,upper,other,management,feb,married,,,,,,,,,,,
552,upper,other,management,feb,single,,,,,,,,,,,
553,upper,other,management,jan,,,,,,,,,,,,
554,upper,other,management,jul,,,,,,,,,,,,
555,upper,other,management,jun,,,,,,,,,,,,
556,upper,other,management,mar,,,,,,,,,,,,
557,upper,other,management,may,lower,,,,,,,,,,,
558,upper,other,management,may,upper,lower,,,,,,,,,,
559,upper,other,management,may,upper,upper,divorced,,,,,,,,,
560,upper,other,management,may,upper,upper,married,,,,,,,,,
561,upper,other,management,may,upper,upper,single,,,,,,,,,
562,upper,other,management,nov,,,,,,,,,,,,
563,upper,other,management,oct,,,,,,,,,,,,
564,upper,other,management,sep,,,,,,,,,,,,
565,upper,other,retired,apr,,,,,,,,,,,,
566,upper,other,retired,aug,,,,,,,,,,,,
567,upper,other,retired,dec,,,,,,,,,,,,
568,upper,other,retired,feb,,,,,,,,,,,,
569,upper,other,retired,jan,,,,,,,,,,,,
570,upper,other,retired,jul,,,,,,,,,,,,
571,upper,other,retired,jun,,,,,,,,,,,,
572,upper,other,retired,mar,,,,,,,,,,,,
573,upper,other,retired,may,,,,,,,,,,,,
574,upper,other,retired,nov,,,,,,,,,,,,
575,upper,other,retired,oct,,,,,,,,,,,,
576,upper,other,retired,sep,,,,,,,,,,,,
577,upper,other,self-employed,divorced,,,,,,,,,,,,
578,upper,other,self-employed,married,,,,,,,,,,,,
579,upper,other,self-employed,single,,,,,,,,,,,,
580,upper,other,services,lower,,,,,,,,,,,,
581,upper,other,services,upper,divorced,,,,,,,,,,,
582,upper,other,services,upper,married,,,,,,,,,,,
583,upper,other,services,upper,single,primary,,,,,,,,,,
584,upper,other,services,upper,single,secondary,no,lower,,,,,,,,
585,upper,other,services,upper,single,secondary,no,upper,no,,,,,,,
586,upper,other,services,upper,single,secondary,no,upper,yes,no,cellular,lower,apr,,,
587,upper,other,services,upper,single,secondary,no,upper,yes,no,cellular,lower,aug,,,
588,upper,other,services,upper,single,secondary,no,upper,yes,no,cellular,lower,dec,,,
589,upper,other,services,upper,single,secondary,no,upper,yes,no,cellular,lower,feb,,,
590,upper,other,services,upper,single,secondary,no,upper,yes,no,cellular,lower,jan,,,
591,upper,other,services,upper,single,secondary,no,upper,yes,no,cellular,lower,jul,,,
592,upper,other,services,upper,single,secondary,no,upper,yes,no,cellular,lower,jun,,,
593,upper,other,services,upper,single,secondary,no,upper,yes,no,cellular,lower,mar,,,
594,upper,other,services,upper,single,secondary,no,upper,yes,no,cellular,lower,may,lower,,
595,upper,other,services,upper,single,secondary,no,upper,yes,no,cellular,lower,may,upper,lower,
596,upper,other,services,upper,single,secondary,no,upper,yes,no,cellular,lower,may,upper,upper,lower
