,0,1,2,3,4,5,6
332,upper,failure,apr,management,no,lower,single
333,upper,failure,apr,management,no,upper,
334,upper,failure,apr,management,yes,,
335,upper,failure,apr,retired,,,
336,upper,failure,apr,self-employed,divorced,,
337,upper,failure,apr,self-employed,married,,
338,upper,failure,apr,self-employed,single,,
339,upper,failure,apr,services,,,
340,upper,failure,apr,student,,,
341,upper,failure,apr,technician,divorced,,
342,upper,failure,apr,technician,married,,
343,upper,failure,apr,technician,single,lower,
344,upper,failure,apr,technician,single,upper,
345,upper,failure,apr,unemployed,,,
346,upper,failure,aug,admin.,,,
347,upper,failure,aug,blue-collar,divorced,,
348,upper,failure,aug,blue-collar,married,,
349,upper,failure,aug,blue-collar,single,,
350,upper,failure,aug,entrepreneur,,,
351,upper,failure,aug,housemaid,primary,,
352,upper,failure,aug,housemaid,secondary,,
353,upper,failure,aug,housemaid,tertiary,,
354,upper,failure,aug,management,,,
355,upper,failure,aug,retired,,,
356,upper,failure,aug,self-employed,,,
357,upper,failure,aug,services,,,
358,upper,failure,aug,student,,,
359,upper,failure,aug,technician,lower,,
360,upper,failure,aug,technician,upper,,
361,upper,failure,aug,unemployed,,,
362,upper,failure,dec,admin.,,,
363,upper,failure,dec,blue-collar,,,
364,upper,failure,dec,entrepreneur,,,
365,upper,failure,dec,housemaid,,,
366,upper,failure,dec,management,,,
367,upper,failure,dec,retired,,,
368,upper,failure,dec,self-employed,,,
369,upper,failure,dec,services,,,
370,upper,failure,dec,student,,,
371,upper,failure,dec,technician,,,
372,upper,failure,dec,unemployed,,,
373,upper,failure,feb,admin.,,,
374,upper,failure,feb,blue-collar,,,
375,upper,failure,feb,entrepreneur,,,
376,upper,failure,feb,housemaid,,,
377,upper,failure,feb,management,,,
378,upper,failure,feb,retired,,,
379,upper,failure,feb,self-employed,,,
380,upper,failure,feb,services,,,
381,upper,failure,feb,student,,,
382,upper,failure,feb,technician,,,
383,upper,failure,feb,unemployed,,,
384,upper,failure,jan,,,,
385,upper,failure,jul,admin.,,,
386,upper,failure,jul,blue-collar,,,
387,upper,failure,jul,entrepreneur,,,
388,upper,failure,jul,housemaid,,,
389,upper,failure,jul,management,lower,,
390,upper,failure,jul,management,upper,,
391,upper,failure,jul,retired,,,
392,upper,failure,jul,self-employed,,,
393,upper,failure,jul,services,,,
394,upper,failure,jul,student,,,
395,upper,failure,jul,technician,,,
396,upper,failure,jul,unemployed,,,
397,upper,failure,jun,admin.,lower,,
398,upper,failure,jun,admin.,upper,,
399,upper,failure,jun,blue-collar,,,
400,upper,failure,jun,entrepreneur,,,
401,upper,failure,jun,housemaid,,,
402,upper,failure,jun,management,no,lower,
403,upper,failure,jun,management,no,upper,
404,upper,failure,jun,management,yes,,
405,upper,failure,jun,retired,,,
406,upper,failure,jun,self-employed,,,
407,upper,failure,jun,services,,,
408,upper,failure,jun,student,,,
409,upper,failure,jun,technician,lower,,
410,upper,failure,jun,technician,upper,,
411,upper,failure,jun,unemployed,,,
412,upper,failure,mar,primary,,,
413,upper,failure,mar,secondary,,,
414,upper,failure,mar,tertiary,,,
415,upper,failure,may,admin.,lower,divorced,
416,upper,failure,may,admin.,lower,married,
417,upper,failure,may,admin.,lower,single,lower
418,upper,failure,may,admin.,lower,single,upper
419,upper,failure,may,admin.,upper,,
420,upper,failure,may,blue-collar,no,divorced,
421,upper,failure,may,blue-collar,no,married,
422,upper,failure,may,blue-collar,no,single,
423,upper,failure,may,blue-collar,yes,,
424,upper,failure,may,entrepreneur,divorced,,
425,upper,failure,may,entrepreneur,married,,
426,upper,failure,may,entrepreneur,single,,
427,upper,failure,may,housemaid,,,
428,upper,failure,may,management,lower,lower,divorced
429,upper,failure,may,management,lower,lower,married
430,upper,failure,may,management,lower,lower,single
431,upper,failure,may,management,lower,upper,
432,upper,failure,may,management,upper,,
433,upper,failure,may,retired,,,
434,upper,failure,may,self-employed,,,
435,upper,failure,may,services,lower,lower,
436,upper,failure,may,services,lower,upper,
437,upper,failure,may,services,upper,,
438,upper,failure,may,student,,,
439,upper,failure,may,technician,no,,
440,upper,failure,may,technician,yes,,
441,upper,failure,may,unemployed,,,
442,upper,failure,nov,admin.,divorced,,
443,upper,failure,nov,admin.,married,,
444,upper,failure,nov,admin.,single,,
445,upper,failure,nov,blue-collar,,,
446,upper,failure,nov,entrepreneur,,,
447,upper,failure,nov,housemaid,,,
448,upper,failure,nov,management,lower,,
449,upper,failure,nov,management,upper,lower,
450,upper,failure,nov,management,upper,upper,primary
451,upper,failure,nov,management,upper,upper,secondary
452,upper,failure,nov,management,upper,upper,tertiary
453,upper,failure,nov,retired,,,
454,upper,failure,nov,self-employed,,,
455,upper,failure,nov,services,,,
456,upper,failure,nov,student,,,
457,upper,failure,nov,technician,primary,,
458,upper,failure,nov,technician,secondary,,
459,upper,failure,nov,technician,tertiary,,
460,upper,failure,nov,unemployed,,,
461,upper,failure,oct,admin.,,,
462,upper,failure,oct,blue-collar,,,
463,upper,failure,oct,entrepreneur,,,
464,upper,failure,oct,housemaid,,,
465,upper,failure,oct,management,,,
466,upper,failure,oct,retired,,,
467,upper,failure,oct,self-employed,,,
468,upper,failure,oct,services,,,
469,upper,failure,oct,student,,,
470,upper,failure,oct,technician,no,,
471,upper,failure,oct,technician,yes,,
472,upper,failure,oct,unemployed,,,
473,upper,failure,sep,admin.,,,
474,upper,failure,sep,blue-collar,,,
475,upper,failure,sep,entrepreneur,,,
476,upper,failure,sep,housemaid,,,
477,upper,failure,sep,management,divorced,,
478,upper,failure,sep,management,married,,
479,upper,failure,sep,management,single,lower,
480,upper,failure,sep,management,single,upper,
481,upper,failure,sep,retired,,,
482,upper,failure,sep,self-employed,,,
483,upper,failure,sep,services,,,
484,upper,failure,sep,student,,,
485,upper,failure,sep,technician,,,
486,upper,failure,sep,unemployed,lower,,
487,upper,failure,sep,unemployed,upper,,
488,upper,other,admin.,apr,,,
489,upper,other,admin.,aug,,,
490,upper,other,admin.,dec,,,
491,upper,other,admin.,feb,,,
492,upper,other,admin.,jan,,,
493,upper,other,admin.,jul,,,
494,upper,other,admin.,jun,,,
495,upper,other,admin.,mar,,,
496,upper,other,admin.,may,,,
497,upper,other,admin.,nov,,,
498,upper,other,admin.,oct,,,
499,upper,other,admin.,sep,,,
500,upper,other,blue-collar,apr,lower,,
501,upper,other,blue-collar,apr,upper,,
502,upper,other,blue-collar,aug,,,
503,upper,other,blue-collar,dec,,,
504,upper,other,blue-collar,feb,,,
505,upper,other,blue-collar,jan,,,
506,upper,other,blue-collar,jul,,,
507,upper,other,blue-collar,jun,,,
508,upper,other,blue-collar,mar,,,
509,upper,other,blue-collar,may,,,
510,upper,other,blue-collar,nov,,,
511,upper,other,blue-collar,oct,,,
512,upper,other,blue-collar,sep,,,
513,upper,other,entrepreneur,,,,
514,upper,other,housemaid,,,,
515,upper,other,management,apr,lower,,
516,upper,other,management,apr,upper,,
517,upper,other,management,aug,lower,,
518,upper,other,management,aug,upper,,
519,upper,other,management,dec,,,
520,upper,other,management,feb,divorced,,
521,upper,other,management,feb,married,,
522,upper,other,management,feb,single,,
523,upper,other,management,jan,,,
524,upper,other,management,jul,,,
525,upper,other,management,jun,,,
526,upper,other,management,mar,,,
527,upper,other,management,may,lower,,
528,upper,other,management,may,upper,lower,
529,upper,other,management,may,upper,upper,divorced
530,upper,other,management,may,upper,upper,married
531,upper,other,management,may,upper,upper,single
532,upper,other,management,nov,,,
533,upper,other,management,oct,,,
534,upper,other,management,sep,,,
535,upper,other,retired,apr,,,
536,upper,other,retired,aug,,,
537,upper,other,retired,dec,,,
538,upper,other,retired,feb,,,
539,upper,other,retired,jan,,,
540,upper,other,retired,jul,,,
541,upper,other,retired,jun,,,
542,upper,other,retired,mar,,,
543,upper,other,retired,may,,,
544,upper,other,retired,nov,,,
545,upper,other,retired,oct,,,
546,upper,other,retired,sep,,,
547,upper,other,self-employed,divorced,,,
548,upper,other,self-employed,married,,,
549,upper,other,self-employed,single,,,
550,upper,other,services,lower,,,
551,upper,other,services,upper,divorced,,
552,upper,other,services,upper,married,,
553,upper,other,services,upper,single,primary,
554,upper,other,services,upper,single,secondary,no
555,upper,other,services,upper,single,secondary,yes
556,upper,other,services,upper,single,tertiary,
557,upper,other,student,,,,
558,upper,other,technician,apr,,,
559,upper,other,technician,aug,,,
560,upper,other,technician,dec,,,
561,upper,other,technician,feb,,,
562,upper,other,technician,jan,,,
563,upper,other,technician,jul,,,
564,upper,other,technician,jun,,,
565,upper,other,technician,mar,,,
566,upper,other,technician,may,no,,
567,upper,other,technician,may,yes,,
568,upper,other,technician,nov,divorced,,
569,upper,other,technician,nov,married,,
570,upper,other,technician,nov,single,,
571,upper,other,technician,oct,,,
572,upper,other,technician,sep,,,
573,upper,other,unemployed,,,,
574,upper,success,apr,lower,lower,lower,
575,upper,success,apr,lower,lower,upper,
576,upper,success,apr,lower,upper,,
577,upper,success,apr,upper,,,
578,upper,success,aug,primary,,,
579,upper,success,aug,secondary,,,
580,upper,success,aug,tertiary,,,
581,upper,success,dec,,,,
582,upper,success,feb,lower,,,
583,upper,success,feb,upper,admin.,,
584,upper,success,feb,upper,blue-collar,,
585,upper,success,feb,upper,entrepreneur,,
586,upper,success,feb,upper,housemaid,,
587,upper,success,feb,upper,management,primary,
588,upper,success,feb,upper,management,secondary,
589,upper,success,feb,upper,management,tertiary,
590,upper,success,feb,upper,retired,,
591,upper,success,feb,upper,self-employed,,
592,upper,success,feb,upper,services,,
593,upper,success,feb,upper,student,,
594,upper,success,feb,upper,technician,,
595,upper,success,feb,upper,unemployed,,
596,upper,success,jan,admin.,,,
597,upper,success,jan,blue-collar,,,
598,upper,success,jan,entrepreneur,,,
599,upper,success,jan,housemaid,,,
600,upper,success,jan,management,,,
601,upper,success,jan,retired,,,
602,upper,success,jan,self-employed,,,
603,upper,success,jan,services,,,
604,upper,success,jan,student,,,
605,upper,success,jan,technician,,,
606,upper,success,jan,unemployed,,,
607,upper,success,jul,lower,,,
608,upper,success,jul,upper,,,
609,upper,success,jun,admin.,,,
610,upper,success,jun,blue-collar,,,
611,upper,success,jun,entrepreneur,,,
612,upper,success,jun,housemaid,,,
613,upper,success,jun,management,,,
614,upper,success,jun,retired,,,
615,upper,success,jun,self-employed,,,
616,upper,success,jun,services,,,
617,upper,success,jun,student,,,
618,upper,success,jun,technician,,,
619,upper,success,jun,unemployed,,,
620,upper,success,mar,,,,
621,upper,success,may,cellular,admin.,,
622,upper,success,may,cellular,blue-collar,lower,
623,upper,success,may,cellular,blue-collar,upper,
624,upper,success,may,cellular,entrepreneur,,
625,upper,success,may,cellular,housemaid,,
626,upper,success,may,cellular,management,,
627,upper,success,may,cellular,retired,,
628,upper,success,may,cellular,self-employed,,
629,upper,success,may,cellular,services,,
630,upper,success,may,cellular,student,,
631,upper,success,may,cellular,technician,lower,
632,upper,success,may,cellular,technician,upper,
633,upper,success,may,cellular,unemployed,,
634,upper,success,may,telephone,,,
635,upper,success,nov,admin.,,,
636,upper,success,nov,blue-collar,,,
637,upper,success,nov,entrepreneur,,,
638,upper,success,nov,housemaid,,,
639,upper,success,nov,management,lower,,
640,upper,success,nov,management,upper,,
641,upper,success,nov,retired,,,
642,upper,success,nov,self-employed,,,
643,upper,success,nov,services,,,
644,upper,success,nov,student,,,
645,upper,success,nov,technician,,,
646,upper,success,nov,unemployed,,,
647,upper,success,oct,admin.,,,
648,upper,success,oct,blue-collar,,,
649,upper,success,oct,entrepreneur,,,
650,upper,success,oct,housemaid,,,
651,upper,success,oct,management,,,
652,upper,success,oct,retired,,,
653,upper,success,oct,self-employed,,,
654,upper,success,oct,services,,,
655,upper,success,oct,student,,,
656,upper,success,oct,technician,lower,,
657,upper,success,oct,technician,upper,,
658,upper,success,oct,unemployed,,,
659,upper,success,sep,,,,
660,upper,unknown,apr,no,admin.,divorced,
661,upper,unknown,apr,no,admin.,married,lower
662,upper,unknown,apr,no,admin.,married,upper
663,upper,unknown,apr,no,admin.,single,
664,upper,unknown,apr,no,blue-collar,primary,lower
665,upper,unknown,apr,no,blue-collar,primary,upper
666,upper,unknown,apr,no,blue-collar,secondary,
667,upper,unknown,apr,no,blue-collar,tertiary,
668,upper,unknown,apr,no,entrepreneur,,
669,upper,unknown,apr,no,housemaid,,
670,upper,unknown,apr,no,management,divorced,
671,upper,unknown,apr,no,management,married,lower
672,upper,unknown,apr,no,management,married,upper
673,upper,unknown,apr,no,management,single,
674,upper,unknown,apr,no,retired,lower,lower
675,upper,unknown,apr,no,retired,lower,upper
676,upper,unknown,apr,no,retired,upper,
677,upper,unknown,apr,no,self-employed,,
678,upper,unknown,apr,no,services,,
679,upper,unknown,apr,no,student,primary,
680,upper,unknown,apr,no,student,secondary,
681,upper,unknown,apr,no,student,tertiary,
682,upper,unknown,apr,no,technician,lower,
683,upper,unknown,apr,no,technician,upper,primary
684,upper,unknown,apr,no,technician,upper,secondary
685,upper,unknown,apr,no,technician,upper,tertiary
686,upper,unknown,apr,no,unemployed,,
687,upper,unknown,apr,yes,admin.,,
688,upper,unknown,apr,yes,blue-collar,lower,primary
689,upper,unknown,apr,yes,blue-collar,lower,secondary
690,upper,unknown,apr,yes,blue-collar,lower,tertiary
691,upper,unknown,apr,yes,blue-collar,upper,
692,upper,unknown,apr,yes,entrepreneur,no,no
693,upper,unknown,apr,yes,entrepreneur,no,yes
694,upper,unknown,apr,yes,entrepreneur,yes,
695,upper,unknown,apr,yes,housemaid,,
696,upper,unknown,apr,yes,management,primary,
697,upper,unknown,apr,yes,management,secondary,
698,upper,unknown,apr,yes,management,tertiary,no
699,upper,unknown,apr,yes,management,tertiary,yes
700,upper,unknown,apr,yes,retired,,
701,upper,unknown,apr,yes,self-employed,,
702,upper,unknown,apr,yes,services,divorced,
703,upper,unknown,apr,yes,services,married,
704,upper,unknown,apr,yes,services,single,lower
705,upper,unknown,apr,yes,services,single,upper
706,upper,unknown,apr,yes,student,,
707,upper,unknown,apr,yes,technician,lower,
708,upper,unknown,apr,yes,technician,upper,lower
709,upper,unknown,apr,yes,technician,upper,upper
710,upper,unknown,apr,yes,unemployed,,
711,upper,unknown,aug,admin.,lower,,
712,upper,unknown,aug,admin.,upper,lower,
713,upper,unknown,aug,admin.,upper,upper,primary
714,upper,unknown,aug,admin.,upper,upper,secondary
715,upper,unknown,aug,admin.,upper,upper,tertiary
716,upper,unknown,aug,blue-collar,primary,,
717,upper,unknown,aug,blue-collar,secondary,no,lower
718,upper,unknown,aug,blue-collar,secondary,no,upper
719,upper,unknown,aug,blue-collar,secondary,yes,
720,upper,unknown,aug,blue-collar,tertiary,,
721,upper,unknown,aug,entrepreneur,lower,,
722,upper,unknown,aug,entrepreneur,upper,,
723,upper,unknown,aug,housemaid,,,
724,upper,unknown,aug,management,primary,,
725,upper,unknown,aug,management,secondary,,
726,upper,unknown,aug,management,tertiary,divorced,no
727,upper,unknown,aug,management,tertiary,divorced,yes
728,upper,unknown,aug,management,tertiary,married,no
729,upper,unknown,aug,management,tertiary,married,yes
730,upper,unknown,aug,management,tertiary,single,lower
731,upper,unknown,aug,management,tertiary,single,upper
732,upper,unknown,aug,retired,divorced,,
733,upper,unknown,aug,retired,married,lower,
734,upper,unknown,aug,retired,married,upper,primary
735,upper,unknown,aug,retired,married,upper,secondary
736,upper,unknown,aug,retired,married,upper,tertiary
737,upper,unknown,aug,retired,single,,
738,upper,unknown,aug,self-employed,divorced,,
739,upper,unknown,aug,self-employed,married,primary,
740,upper,unknown,aug,self-employed,married,secondary,
741,upper,unknown,aug,self-employed,married,tertiary,
742,upper,unknown,aug,self-employed,single,,
743,upper,unknown,aug,services,lower,,
744,upper,unknown,aug,services,upper,lower,
745,upper,unknown,aug,services,upper,upper,cellular
746,upper,unknown,aug,services,upper,upper,telephone
747,upper,unknown,aug,student,,,
748,upper,unknown,aug,technician,lower,divorced,no
749,upper,unknown,aug,technician,lower,divorced,yes
750,upper,unknown,aug,technician,lower,married,no
751,upper,unknown,aug,technician,lower,married,yes
752,upper,unknown,aug,technician,lower,single,no
753,upper,unknown,aug,technician,lower,single,yes
754,upper,unknown,aug,technician,upper,divorced,
755,upper,unknown,aug,technician,upper,married,primary
756,upper,unknown,aug,technician,upper,married,secondary
757,upper,unknown,aug,technician,upper,married,tertiary
758,upper,unknown,aug,technician,upper,single,lower
759,upper,unknown,aug,technician,upper,single,upper
760,upper,unknown,aug,unemployed,lower,,
761,upper,unknown,aug,unemployed,upper,,
762,upper,unknown,dec,admin.,,,
763,upper,unknown,dec,blue-collar,,,
764,upper,unknown,dec,entrepreneur,,,
765,upper,unknown,dec,housemaid,,,
766,upper,unknown,dec,management,,,
767,upper,unknown,dec,retired,,,
768,upper,unknown,dec,self-employed,primary,,
769,upper,unknown,dec,self-employed,secondary,,
770,upper,unknown,dec,self-employed,tertiary,,
771,upper,unknown,dec,services,,,
772,upper,unknown,dec,student,,,
773,upper,unknown,dec,technician,,,
774,upper,unknown,dec,unemployed,,,
775,upper,unknown,feb,lower,admin.,lower,cellular
776,upper,unknown,feb,lower,admin.,lower,telephone
777,upper,unknown,feb,lower,admin.,upper,
778,upper,unknown,feb,lower,blue-collar,primary,divorced
779,upper,unknown,feb,lower,blue-collar,primary,married
780,upper,unknown,feb,lower,blue-collar,primary,single
781,upper,unknown,feb,lower,blue-collar,secondary,
782,upper,unknown,feb,lower,blue-collar,tertiary,
783,upper,unknown,feb,lower,entrepreneur,primary,
784,upper,unknown,feb,lower,entrepreneur,secondary,
785,upper,unknown,feb,lower,entrepreneur,tertiary,
786,upper,unknown,feb,lower,housemaid,divorced,
787,upper,unknown,feb,lower,housemaid,married,
788,upper,unknown,feb,lower,housemaid,single,
789,upper,unknown,feb,lower,management,no,
790,upper,unknown,feb,lower,management,yes,lower
791,upper,unknown,feb,lower,management,yes,upper
792,upper,unknown,feb,lower,retired,cellular,primary
793,upper,unknown,feb,lower,retired,cellular,secondary
794,upper,unknown,feb,lower,retired,cellular,tertiary
795,upper,unknown,feb,lower,retired,telephone,
796,upper,unknown,feb,lower,self-employed,,
797,upper,unknown,feb,lower,services,lower,
798,upper,unknown,feb,lower,services,upper,
799,upper,unknown,feb,lower,student,,
800,upper,unknown,feb,lower,technician,divorced,
801,upper,unknown,feb,lower,technician,married,
802,upper,unknown,feb,lower,technician,single,
803,upper,unknown,feb,lower,unemployed,primary,
804,upper,unknown,feb,lower,unemployed,secondary,lower
805,upper,unknown,feb,lower,unemployed,secondary,upper
806,upper,unknown,feb,lower,unemployed,tertiary,no
807,upper,unknown,feb,lower,unemployed,tertiary,yes
808,upper,unknown,feb,upper,admin.,,
809,upper,unknown,feb,upper,blue-collar,,
810,upper,unknown,feb,upper,entrepreneur,,
811,upper,unknown,feb,upper,housemaid,,
812,upper,unknown,feb,upper,management,lower,
813,upper,unknown,feb,upper,management,upper,
814,upper,unknown,feb,upper,retired,primary,
815,upper,unknown,feb,upper,retired,secondary,
816,upper,unknown,feb,upper,retired,tertiary,
817,upper,unknown,feb,upper,self-employed,,
818,upper,unknown,feb,upper,services,,
819,upper,unknown,feb,upper,student,,
820,upper,unknown,feb,upper,technician,cellular,
821,upper,unknown,feb,upper,technician,telephone,
822,upper,unknown,feb,upper,unemployed,,
823,upper,unknown,jan,lower,admin.,,
824,upper,unknown,jan,lower,blue-collar,,
825,upper,unknown,jan,lower,entrepreneur,,
826,upper,unknown,jan,lower,housemaid,,
827,upper,unknown,jan,lower,management,,
828,upper,unknown,jan,lower,retired,,
829,upper,unknown,jan,lower,self-employed,,
830,upper,unknown,jan,lower,services,,
831,upper,unknown,jan,lower,student,,
832,upper,unknown,jan,lower,technician,,
833,upper,unknown,jan,lower,unemployed,,
834,upper,unknown,jan,upper,admin.,divorced,
835,upper,unknown,jan,upper,admin.,married,
836,upper,unknown,jan,upper,admin.,single,cellular
837,upper,unknown,jan,upper,admin.,single,telephone
838,upper,unknown,jan,upper,blue-collar,lower,
839,upper,unknown,jan,upper,blue-collar,upper,
840,upper,unknown,jan,upper,entrepreneur,,
841,upper,unknown,jan,upper,housemaid,,
842,upper,unknown,jan,upper,management,lower,
843,upper,unknown,jan,upper,management,upper,divorced
844,upper,unknown,jan,upper,management,upper,married
845,upper,unknown,jan,upper,management,upper,single
846,upper,unknown,jan,upper,retired,primary,
847,upper,unknown,jan,upper,retired,secondary,
848,upper,unknown,jan,upper,retired,tertiary,
849,upper,unknown,jan,upper,self-employed,,
850,upper,unknown,jan,upper,services,,
851,upper,unknown,jan,upper,student,,
852,upper,unknown,jan,upper,technician,,
853,upper,unknown,jan,upper,unemployed,,
854,upper,unknown,jul,admin.,cellular,divorced,lower
855,upper,unknown,jul,admin.,cellular,divorced,upper
856,upper,unknown,jul,admin.,cellular,married,no
857,upper,unknown,jul,admin.,cellular,married,yes
858,upper,unknown,jul,admin.,cellular,single,lower
859,upper,unknown,jul,admin.,cellular,single,upper
860,upper,unknown,jul,admin.,telephone,,
861,upper,unknown,jul,blue-collar,cellular,no,lower
862,upper,unknown,jul,blue-collar,cellular,no,upper
863,upper,unknown,jul,blue-collar,cellular,yes,lower
864,upper,unknown,jul,blue-collar,cellular,yes,upper
865,upper,unknown,jul,blue-collar,telephone,,
866,upper,unknown,jul,entrepreneur,divorced,no,
867,upper,unknown,jul,entrepreneur,divorced,yes,
868,upper,unknown,jul,entrepreneur,married,primary,
869,upper,unknown,jul,entrepreneur,married,secondary,
870,upper,unknown,jul,entrepreneur,married,tertiary,no
871,upper,unknown,jul,entrepreneur,married,tertiary,yes
872,upper,unknown,jul,entrepreneur,single,,
873,upper,unknown,jul,housemaid,lower,,
874,upper,unknown,jul,housemaid,upper,divorced,
875,upper,unknown,jul,housemaid,upper,married,
876,upper,unknown,jul,housemaid,upper,single,
877,upper,unknown,jul,management,cellular,divorced,lower
878,upper,unknown,jul,management,cellular,divorced,upper
879,upper,unknown,jul,management,cellular,married,lower
880,upper,unknown,jul,management,cellular,married,upper
881,upper,unknown,jul,management,cellular,single,primary
882,upper,unknown,jul,management,cellular,single,secondary
883,upper,unknown,jul,management,cellular,single,tertiary
884,upper,unknown,jul,management,telephone,,
885,upper,unknown,jul,retired,divorced,primary,
886,upper,unknown,jul,retired,divorced,secondary,
887,upper,unknown,jul,retired,divorced,tertiary,
888,upper,unknown,jul,retired,married,lower,no
889,upper,unknown,jul,retired,married,lower,yes
890,upper,unknown,jul,retired,married,upper,
891,upper,unknown,jul,retired,single,,
892,upper,unknown,jul,self-employed,divorced,lower,
893,upper,unknown,jul,self-employed,divorced,upper,primary
894,upper,unknown,jul,self-employed,divorced,upper,secondary
895,upper,unknown,jul,self-employed,divorced,upper,tertiary
896,upper,unknown,jul,self-employed,married,primary,lower
897,upper,unknown,jul,self-employed,married,primary,upper
898,upper,unknown,jul,self-employed,married,secondary,
899,upper,unknown,jul,self-employed,married,tertiary,
900,upper,unknown,jul,self-employed,single,,
901,upper,unknown,jul,services,primary,lower,
902,upper,unknown,jul,services,primary,upper,
903,upper,unknown,jul,services,secondary,cellular,lower
904,upper,unknown,jul,services,secondary,cellular,upper
905,upper,unknown,jul,services,secondary,telephone,
906,upper,unknown,jul,services,tertiary,lower,
907,upper,unknown,jul,services,tertiary,upper,
908,upper,unknown,jul,student,,,
909,upper,unknown,jul,technician,divorced,,
910,upper,unknown,jul,technician,married,lower,
911,upper,unknown,jul,technician,married,upper,lower
912,upper,unknown,jul,technician,married,upper,upper
913,upper,unknown,jul,technician,single,no,cellular
914,upper,unknown,jul,technician,single,no,telephone
915,upper,unknown,jul,technician,single,yes,
916,upper,unknown,jul,unemployed,primary,,
917,upper,unknown,jul,unemployed,secondary,divorced,
918,upper,unknown,jul,unemployed,secondary,married,lower
919,upper,unknown,jul,unemployed,secondary,married,upper
920,upper,unknown,jul,unemployed,secondary,single,
921,upper,unknown,jul,unemployed,tertiary,,
922,upper,unknown,jun,admin.,lower,lower,no
923,upper,unknown,jun,admin.,lower,lower,yes
924,upper,unknown,jun,admin.,lower,upper,
925,upper,unknown,jun,admin.,upper,lower,
926,upper,unknown,jun,admin.,upper,upper,lower
927,upper,unknown,jun,admin.,upper,upper,upper
928,upper,unknown,jun,blue-collar,lower,lower,lower
929,upper,unknown,jun,blue-collar,lower,lower,upper
930,upper,unknown,jun,blue-collar,lower,upper,
931,upper,unknown,jun,blue-collar,upper,no,lower
932,upper,unknown,jun,blue-collar,upper,no,upper
933,upper,unknown,jun,blue-collar,upper,yes,
934,upper,unknown,jun,entrepreneur,divorced,,
935,upper,unknown,jun,entrepreneur,married,primary,
936,upper,unknown,jun,entrepreneur,married,secondary,
937,upper,unknown,jun,entrepreneur,married,tertiary,lower
938,upper,unknown,jun,entrepreneur,married,tertiary,upper
939,upper,unknown,jun,entrepreneur,single,,
940,upper,unknown,jun,housemaid,lower,divorced,
941,upper,unknown,jun,housemaid,lower,married,
942,upper,unknown,jun,housemaid,lower,single,primary
943,upper,unknown,jun,housemaid,lower,single,secondary
944,upper,unknown,jun,housemaid,lower,single,tertiary
945,upper,unknown,jun,housemaid,upper,,
946,upper,unknown,jun,management,primary,,
947,upper,unknown,jun,management,secondary,,
948,upper,unknown,jun,management,tertiary,lower,divorced
949,upper,unknown,jun,management,tertiary,lower,married
950,upper,unknown,jun,management,tertiary,lower,single
951,upper,unknown,jun,management,tertiary,upper,no
952,upper,unknown,jun,management,tertiary,upper,yes
953,upper,unknown,jun,retired,cellular,divorced,
954,upper,unknown,jun,retired,cellular,married,no
955,upper,unknown,jun,retired,cellular,married,yes
956,upper,unknown,jun,retired,cellular,single,
957,upper,unknown,jun,retired,telephone,,
958,upper,unknown,jun,self-employed,divorced,,
959,upper,unknown,jun,self-employed,married,no,
960,upper,unknown,jun,self-employed,married,yes,
961,upper,unknown,jun,self-employed,single,lower,lower
962,upper,unknown,jun,self-employed,single,lower,upper
963,upper,unknown,jun,self-employed,single,upper,
964,upper,unknown,jun,services,lower,divorced,lower
965,upper,unknown,jun,services,lower,divorced,upper
966,upper,unknown,jun,services,lower,married,lower
967,upper,unknown,jun,services,lower,married,upper
968,upper,unknown,jun,services,lower,single,
969,upper,unknown,jun,services,upper,divorced,
970,upper,unknown,jun,services,upper,married,
971,upper,unknown,jun,services,upper,single,lower
972,upper,unknown,jun,services,upper,single,upper
973,upper,unknown,jun,student,,,
974,upper,unknown,jun,technician,lower,divorced,
975,upper,unknown,jun,technician,lower,married,lower
976,upper,unknown,jun,technician,lower,married,upper
977,upper,unknown,jun,technician,lower,single,lower
978,upper,unknown,jun,technician,lower,single,upper
979,upper,unknown,jun,technician,upper,,
980,upper,unknown,jun,unemployed,divorced,,
981,upper,unknown,jun,unemployed,married,,
982,upper,unknown,jun,unemployed,single,lower,
983,upper,unknown,jun,unemployed,single,upper,
984,upper,unknown,mar,divorced,,,
985,upper,unknown,mar,married,lower,,
986,upper,unknown,mar,married,upper,admin.,
987,upper,unknown,mar,married,upper,blue-collar,
988,upper,unknown,mar,married,upper,entrepreneur,
989,upper,unknown,mar,married,upper,housemaid,
990,upper,unknown,mar,married,upper,management,
991,upper,unknown,mar,married,upper,retired,
992,upper,unknown,mar,married,upper,self-employed,
993,upper,unknown,mar,married,upper,services,
994,upper,unknown,mar,married,upper,student,
995,upper,unknown,mar,married,upper,technician,
996,upper,unknown,mar,married,upper,unemployed,
997,upper,unknown,mar,single,,,
998,upper,unknown,may,primary,lower,admin.,
999,upper,unknown,may,primary,lower,blue-collar,lower
1000,upper,unknown,may,primary,lower,blue-collar,upper
1001,upper,unknown,may,primary,lower,entrepreneur,
1002,upper,unknown,may,primary,lower,housemaid,
1003,upper,unknown,may,primary,lower,management,
1004,upper,unknown,may,primary,lower,retired,
1005,upper,unknown,may,primary,lower,self-employed,
1006,upper,unknown,may,primary,lower,services,divorced
