,0,1,2,3,4
871,upper,unknown,sep,student,
872,upper,unknown,sep,technician,
873,upper,unknown,sep,unemployed,
874,upper,unknown,sep,unknown,
0,,,,,
1,no,,,,
2,yes,,,,
3,no,,,,
4,,,,,
5,no,,,,
6,no,,,,
7,yes,,,,
8,no,,,,
9,,,,,
10,no,,,,
11,yes,,,,
12,no,,,,
13,no,,,,
14,no,,,,
15,yes,,,,
16,no,,,,
17,no,,,,
18,no,,,,
19,yes,,,,
20,no,,,,
21,no,,,,
22,no,,,,
23,no,,,,
24,no,,,,
25,yes,,,,
26,no,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,no,,,,
32,no,,,,
33,,,,,
34,yes,,,,
35,no,,,,
36,,,,,
37,no,,,,
38,yes,,,,
39,no,,,,
40,,,,,
41,no,,,,
42,no,,,,
43,no,,,,
44,,,,,
45,,,,,
46,no,,,,
47,yes,,,,
48,yes,,,,
49,no,,,,
50,no,,,,
51,no,,,,
52,no,,,,
53,no,,,,
54,no,,,,
55,no,,,,
56,no,,,,
57,no,,,,
58,no,,,,
59,,,,,
60,no,,,,
61,no,,,,
62,,,,,
63,yes,,,,
64,no,,,,
65,no,,,,
66,no,,,,
67,no,,,,
68,,,,,
69,,,,,
70,yes,,,,
71,,,,,
72,,,,,
73,,,,,
74,no,,,,
75,,,,,
76,,,,,
77,,,,,
78,no,,,,
79,no,,,,
80,no,,,,
81,yes,,,,
82,no,,,,
83,no,,,,
84,no,,,,
85,no,,,,
86,no,,,,
87,no,,,,
88,no,,,,
89,no,,,,
90,no,,,,
91,no,,,,
92,yes,,,,
93,no,,,,
94,yes,,,,
95,no,,,,
96,yes,,,,
97,,,,,
98,no,,,,
99,no,,,,
100,no,,,,
101,yes,,,,
102,no,,,,
103,no,,,,
104,yes,,,,
105,,,,,
106,no,,,,
107,no,,,,
108,no,,,,
109,no,,,,
110,no,,,,
111,no,,,,
112,no,,,,
113,yes,,,,
114,no,,,,
115,no,,,,
116,no,,,,
117,,,,,
118,no,,,,
119,no,,,,
120,no,,,,
121,no,,,,
122,no,,,,
123,no,,,,
124,no,,,,
125,no,,,,
126,no,,,,
127,no,,,,
128,no,,,,
129,no,,,,
130,no,,,,
131,no,,,,
132,no,,,,
133,no,,,,
134,no,,,,
135,no,,,,
136,no,,,,
137,no,,,,
138,no,,,,
139,no,,,,
140,yes,,,,
141,no,,,,
142,yes,,,,
143,no,,,,
144,yes,,,,
145,no,,,,
146,no,,,,
147,no,,,,
148,no,,,,
149,no,,,,
150,yes,,,,
151,no,,,,
152,no,,,,
153,no,,,,
154,no,,,,
155,,,,,
156,no,,,,
157,no,,,,
158,no,,,,
159,no,,,,
160,yes,,,,
161,no,,,,
162,,,,,
163,yes,,,,
164,no,,,,
165,no,,,,
166,yes,,,,
167,no,,,,
168,,,,,
169,,,,,
170,yes,,,,
171,yes,,,,
172,no,,,,
173,yes,,,,
174,,,,,
175,yes,,,,
176,no,,,,
177,no,,,,
178,,,,,
179,no,,,,
180,no,,,,
181,no,,,,
182,no,,,,
183,no,,,,
184,no,,,,
185,no,,,,
186,no,,,,
187,no,,,,
188,yes,,,,
189,no,,,,
190,no,,,,
191,no,,,,
192,no,,,,
193,no,,,,
194,no,,,,
195,no,,,,
196,no,,,,
197,no,,,,
198,no,,,,
199,yes,,,,
200,no,,,,
201,no,,,,
202,no,,,,
203,no,,,,
204,no,,,,
205,yes,,,,
206,no,,,,
207,yes,,,,
208,no,,,,
209,yes,,,,
210,no,,,,
211,yes,,,,
212,no,,,,
213,no,,,,
214,no,,,,
215,no,,,,
216,no,,,,
217,,,,,
218,no,,,,
219,no,,,,
220,no,,,,
221,yes,,,,
222,,,,,
223,,,,,
224,no,,,,
225,no,,,,
226,,,,,
227,,,,,
228,,,,,
229,no,,,,
230,,,,,
231,no,,,,
232,no,,,,
233,no,,,,
234,,,,,
235,,,,,
236,,,,,
237,,,,,
238,yes,,,,
239,,,,,
240,,,,,
241,,,,,
242,yes,,,,
243,,,,,
244,,,,,
245,no,,,,
246,yes,,,,
247,no,,,,
248,no,,,,
249,,,,,
250,yes,,,,
251,no,,,,
252,no,,,,
253,,,,,
254,no,,,,
255,,,,,
256,no,,,,
257,yes,,,,
258,no,,,,
259,,,,,
260,no,,,,
261,no,,,,
262,no,,,,
263,no,,,,
264,,,,,
265,,,,,
266,no,,,,
267,no,,,,
268,yes,,,,
269,,,,,
270,,,,,
271,no,,,,
272,no,,,,
273,yes,,,,
274,no,,,,
275,,,,,
276,yes,,,,
277,,,,,
278,,,,,
279,no,,,,
280,,,,,
281,no,,,,
282,,,,,
283,no,,,,
284,,,,,
285,,,,,
286,,,,,
287,,,,,
288,,,,,
289,yes,,,,
290,no,,,,
291,yes,,,,
292,no,,,,
293,no,,,,
294,no,,,,
295,no,,,,
296,no,,,,
297,no,,,,
298,yes,,,,
299,no,,,,
300,,,,,
301,no,,,,
302,yes,,,,
303,no,,,,
304,,,,,
305,no,,,,
306,no,,,,
307,no,,,,
308,,,,,
309,,,,,
310,,,,,
311,,,,,
312,yes,,,,
313,no,,,,
314,,,,,
315,no,,,,
316,yes,,,,
317,,,,,
318,,,,,
319,yes,,,,
320,no,,,,
321,yes,,,,
322,,,,,
323,,,,,
324,yes,,,,
325,no,,,,
326,no,,,,
327,,,,,
328,yes,,,,
329,,,,,
330,,,,,
331,,,,,
332,,,,,
333,,,,,
334,,,,,
335,,,,,
336,no,,,,
337,no,,,,
338,,,,,
339,,,,,
340,no,,,,
341,no,,,,
342,no,,,,
343,,,,,
344,no,,,,
345,,,,,
346,no,,,,
347,yes,,,,
348,,,,,
349,no,,,,
350,no,,,,
351,,,,,
352,no,,,,
353,,,,,
354,,,,,
355,,,,,
356,,,,,
357,yes,,,,
358,no,,,,
359,no,,,,
360,,,,,
361,,,,,
362,no,,,,
363,,,,,
364,yes,,,,
365,,,,,
366,yes,,,,
367,no,,,,
368,no,,,,
369,,,,,
370,,,,,
371,no,,,,
372,yes,,,,
373,yes,,,,
374,,,,,
375,no,,,,
376,yes,,,,
377,no,,,,
378,yes,,,,
379,,,,,
380,,,,,
381,no,,,,
382,yes,,,,
383,,,,,
384,,,,,
385,no,,,,
386,yes,,,,
387,no,,,,
388,no,,,,
389,,,,,
390,no,,,,
391,yes,,,,
392,,,,,
393,no,,,,
394,no,,,,
395,no,,,,
396,no,,,,
397,no,,,,
398,yes,,,,
399,,,,,
400,no,,,,
401,yes,,,,
402,no,,,,
403,,,,,
404,no,,,,
405,no,,,,
406,yes,,,,
407,no,,,,
408,,,,,
409,no,,,,
410,yes,,,,
411,no,,,,
412,,,,,
413,no,,,,
414,no,,,,
415,no,,,,
416,,,,,
417,no,,,,
418,yes,,,,
419,,,,,
420,yes,,,,
421,,,,,
422,no,,,,
423,,,,,
424,no,,,,
425,no,,,,
426,yes,,,,
427,yes,,,,
428,no,,,,
429,,,,,
430,,,,,
431,yes,,,,
432,no,,,,
433,yes,,,,
434,,,,,
435,no,,,,
436,yes,,,,
437,,,,,
438,no,,,,
439,yes,,,,
440,no,,,,
441,no,,,,
442,,,,,
443,,,,,
444,,,,,
445,,,,,
446,no,,,,
447,yes,,,,
448,no,,,,
449,,,,,
450,no,,,,
451,,,,,
452,yes,,,,
453,no,,,,
454,no,,,,
455,no,,,,
456,,,,,
457,no,,,,
458,no,,,,
459,no,,,,
460,,,,,
461,,,,,
462,yes,,,,
463,no,,,,
464,,,,,
465,,,,,
466,no,,,,
467,,,,,
468,,,,,
469,yes,,,,
470,,,,,
471,no,,,,
472,no,,,,
473,yes,,,,
474,,,,,
475,no,,,,
476,no,,,,
477,yes,,,,
478,no,,,,
479,yes,,,,
480,no,,,,
481,yes,,,,
482,,,,,
483,yes,,,,
484,no,,,,
485,no,,,,
486,yes,,,,
487,,,,,
488,,,,,
489,yes,,,,
490,no,,,,
491,no,,,,
492,yes,,,,
493,,,,,
494,,,,,
495,,,,,
496,yes,,,,
497,,,,,
498,,,,,
499,,,,,
500,,,,,
501,,,,,
502,yes,,,,
503,no,,,,
504,no,,,,
505,no,,,,
506,,,,,
507,no,,,,
508,yes,,,,
509,no,,,,
510,no,,,,
511,no,,,,
512,no,,,,
513,no,,,,
514,yes,,,,
515,,,,,
516,,,,,
517,no,,,,
518,no,,,,
519,yes,,,,
520,,,,,
521,no,,,,
522,yes,,,,
523,no,,,,
524,,,,,
525,yes,,,,
526,no,,,,
527,yes,,,,
528,,,,,
529,no,,,,
530,,,,,
531,no,,,,
532,yes,,,,
533,no,,,,
534,no,,,,
535,yes,,,,
536,no,,,,
537,yes,,,,
538,yes,,,,
539,yes,,,,
540,yes,,,,
541,no,,,,
542,no,,,,
543,yes,,,,
544,,,,,
545,,,,,
546,,,,,
547,,,,,
548,yes,,,,
549,yes,,,,
550,no,,,,
551,yes,,,,
552,yes,,,,
553,yes,,,,
554,,,,,
555,,,,,
556,no,,,,
557,yes,,,,
558,yes,,,,
559,,,,,
560,,,,,
561,,,,,
562,,,,,
563,no,,,,
564,,,,,
565,,,,,
566,,,,,
567,yes,,,,
568,,,,,
569,,,,,
570,yes,,,,
571,yes,,,,
572,yes,,,,
573,,,,,
574,,,,,
575,yes,,,,
576,yes,,,,
577,,,,,
578,yes,,,,
579,,,,,
580,yes,,,,
581,,,,,
582,,,,,
583,no,,,,
584,,,,,
585,,,,,
586,yes,,,,
587,,,,,
588,,,,,
589,no,,,,
590,yes,,,,
591,,,,,
592,,,,,
593,yes,,,,
594,yes,,,,
595,no,,,,
596,yes,,,,
597,,,,,
598,yes,,,,
599,yes,,,,
600,,,,,
601,,,,,
602,yes,,,,
603,yes,,,,
604,,,,,
605,,,,,
606,no,,,,
607,yes,,,,
608,no,,,,
609,,,,,
610,,,,,
611,yes,,,,
612,yes,,,,
613,no,,,,
614,yes,,,,
615,,,,,
616,yes,,,,
617,yes,,,,
618,no,,,,
619,no,,,,
620,yes,,,,
621,yes,,,,
622,yes,,,,
623,,,,,
624,no,,,,
625,no,,,,
626,no,,,,
627,no,,,,
628,no,,,,
629,,,,,
630,no,,,,
631,no,,,,
632,no,,,,
633,no,,,,
634,no,,,,
635,,,,,
636,no,,,,
637,no,,,,
638,no,,,,
639,,,,,
640,no,,,,
641,no,,,,
642,no,,,,
643,yes,,,,
644,no,,,,
645,no,,,,
646,no,,,,
647,no,,,,
648,,,,,
649,no,,,,
650,no,,,,
651,yes,,,,
652,no,,,,
653,yes,,,,
654,,,,,
655,yes,,,,
656,,,,,
657,no,,,,
658,yes,,,,
659,yes,,,,
660,,,,,
661,no,,,,
662,yes,,,,
663,,,,,
664,no,,,,
665,,,,,
666,no,,,,
667,,,,,
668,,,,,
669,no,,,,
670,no,,,,
671,no,,,,
672,no,,,,
673,no,,,,
674,no,,,,
675,no,,,,
676,no,,,,
677,,,,,
678,no,,,,
679,no,,,,
680,,,,,
681,yes,,,,
682,,,,,
683,,,,,
684,,,,,
685,yes,,,,
686,yes,,,,
687,yes,,,,
688,,,,,
689,,,,,
690,no,,,,
691,no,,,,
692,,,,,
693,yes,,,,
694,no,,,,
695,,,,,
696,,,,,
697,yes,,,,
698,yes,,,,
699,,,,,
700,,,,,
701,,,,,
702,yes,,,,
703,,,,,
704,,,,,
705,no,,,,
706,no,,,,
707,no,,,,
708,no,,,,
709,no,,,,
710,no,,,,
711,no,,,,
712,no,,,,
713,no,,,,
714,no,,,,
715,no,,,,
716,no,,,,
717,no,,,,
718,yes,,,,
719,,,,,
720,no,,,,
721,no,,,,
722,no,,,,
723,yes,,,,
724,no,,,,
725,no,,,,
726,no,,,,
727,no,,,,
728,no,,,,
729,no,,,,
730,no,,,,
731,no,,,,
732,no,,,,
733,no,,,,
734,yes,,,,
735,no,,,,
736,no,,,,
737,yes,,,,
738,no,,,,
739,no,,,,
740,yes,,,,
741,yes,,,,
742,no,,,,
743,no,,,,
744,no,,,,
745,no,,,,
746,no,,,,
747,yes,,,,
748,no,,,,
749,no,,,,
750,yes,,,,
751,yes,,,,
752,,,,,
753,yes,,,,
754,yes,,,,
755,no,,,,
756,yes,,,,
757,no,,,,
758,yes,,,,
759,no,,,,
760,no,,,,
761,,,,,
762,,,,,
763,,,,,
764,,,,,
765,,,,,
766,,,,,
767,yes,,,,
768,,,,,
769,,,,,
770,,,,,
771,no,,,,
772,,,,,
773,,,,,
774,no,,,,
775,no,,,,
776,no,,,,
777,no,,,,
778,no,,,,
779,no,,,,
780,no,,,,
781,no,,,,
782,,,,,
783,no,,,,
784,no,,,,
785,no,,,,
786,no,,,,
787,yes,,,,
788,no,,,,
789,yes,,,,
790,no,,,,
791,no,,,,
792,no,,,,
793,no,,,,
794,no,,,,
795,no,,,,
796,no,,,,
797,no,,,,
798,no,,,,
799,no,,,,
800,no,,,,
801,,,,,
802,no,,,,
803,,,,,
804,,,,,
805,,,,,
806,no,,,,
807,,,,,
808,,,,,
809,no,,,,
810,,,,,
811,no,,,,
812,yes,,,,
813,yes,,,,
814,no,,,,
815,no,,,,
816,no,,,,
817,no,,,,
818,no,,,,
819,yes,,,,
820,no,,,,
821,no,,,,
822,no,,,,
823,no,,,,
824,no,,,,
825,no,,,,
826,no,,,,
827,no,,,,
828,no,,,,
829,,,,,
830,,,,,
831,no,,,,
832,no,,,,
833,,,,,
834,no,,,,
835,no,,,,
836,yes,,,,
837,no,,,,
838,no,,,,
839,no,,,,
840,no,,,,
841,no,,,,
842,,,,,
843,yes,,,,
844,no,,,,
845,yes,,,,
846,,,,,
847,,,,,
848,yes,,,,
849,no,,,,
850,yes,,,,
851,no,,,,
852,no,,,,
853,yes,,,,
854,yes,,,,
855,,,,,
856,yes,,,,
857,yes,,,,
858,,,,,
859,,,,,
860,,,,,
861,no,,,,
862,no,,,,
863,yes,,,,
864,yes,,,,
865,,,,,
866,no,,,,
867,yes,,,,
868,yes,,,,
869,,,,,
870,no,,,,
871,no,,,,
872,yes,,,,
873,no,,,,
874,,,,,
