,0,1,2,3,4,5,6,7,8
1283,poutcome,month,duration,contact,job,marital,education,age,
1284,poutcome,month,duration,contact,job,marital,education,,
1285,poutcome,month,duration,contact,job,,,,
1286,poutcome,month,duration,contact,job,,,,
1287,poutcome,month,duration,contact,job,,,,
1288,poutcome,month,duration,contact,job,,,,
1289,poutcome,month,duration,contact,job,,,,
1290,poutcome,month,duration,contact,job,,,,
1291,poutcome,month,duration,contact,job,,,,
1292,poutcome,month,duration,contact,job,,,,
1293,poutcome,month,duration,contact,job,,,,
1294,poutcome,month,duration,contact,job,,,,
1295,poutcome,month,duration,contact,job,,,,
1296,poutcome,month,duration,contact,job,age,,,
1297,poutcome,month,duration,contact,job,age,,,
1298,poutcome,month,duration,contact,job,,,,
1299,poutcome,month,duration,contact,job,,,,
1300,poutcome,month,duration,contact,balance,job,day,,
1301,poutcome,month,duration,contact,balance,job,day,loan,age
1302,poutcome,month,duration,contact,balance,job,day,loan,age
1303,poutcome,month,duration,contact,balance,job,day,loan,campaign
1304,poutcome,month,duration,contact,balance,job,day,loan,campaign
1305,poutcome,month,duration,contact,balance,job,education,,
1306,poutcome,month,duration,contact,balance,job,education,day,marital
1307,poutcome,month,duration,contact,balance,job,education,day,marital
1308,poutcome,month,duration,contact,balance,job,education,day,marital
1309,poutcome,month,duration,contact,balance,job,education,day,marital
1310,poutcome,month,duration,contact,balance,job,education,day,marital
1311,poutcome,month,duration,contact,balance,job,education,day,marital
1312,poutcome,month,duration,contact,balance,job,education,,
1313,poutcome,month,duration,contact,balance,job,education,,
1314,poutcome,month,duration,contact,balance,job,marital,age,
1315,poutcome,month,duration,contact,balance,job,marital,age,
1316,poutcome,month,duration,contact,balance,job,marital,,
1317,poutcome,month,duration,contact,balance,job,marital,,
1318,poutcome,month,duration,contact,balance,job,,,
1319,poutcome,month,duration,contact,balance,job,,,
1320,poutcome,month,duration,contact,balance,job,,,
1321,poutcome,month,duration,contact,balance,job,,,
1322,poutcome,month,duration,contact,balance,job,education,,
1323,poutcome,month,duration,contact,balance,job,education,,
1324,poutcome,month,duration,contact,balance,job,education,,
1325,poutcome,month,duration,contact,balance,job,education,age,
1326,poutcome,month,duration,contact,balance,job,education,age,
1327,poutcome,month,duration,contact,balance,job,,,
1328,poutcome,month,duration,contact,balance,job,,,
1329,poutcome,month,duration,contact,balance,job,,,
1330,poutcome,month,duration,contact,balance,job,,,
1331,poutcome,month,duration,contact,balance,education,marital,job,
1332,poutcome,month,duration,contact,balance,education,marital,job,
1333,poutcome,month,duration,contact,balance,education,marital,job,
1334,poutcome,month,duration,contact,balance,education,marital,job,
1335,poutcome,month,duration,contact,balance,education,marital,job,
1336,poutcome,month,duration,contact,balance,education,marital,job,
1337,poutcome,month,duration,contact,balance,education,marital,job,
1338,poutcome,month,duration,contact,balance,education,marital,job,
1339,poutcome,month,duration,contact,balance,education,marital,job,
1340,poutcome,month,duration,contact,balance,education,marital,job,
1341,poutcome,month,duration,contact,balance,education,marital,job,
1342,poutcome,month,duration,contact,balance,education,marital,job,
1343,poutcome,month,duration,contact,balance,education,marital,loan,day
1344,poutcome,month,duration,contact,balance,education,marital,loan,day
1345,poutcome,month,duration,contact,balance,education,marital,loan,job
1346,poutcome,month,duration,contact,balance,education,marital,loan,job
1347,poutcome,month,duration,contact,balance,education,marital,loan,job
1348,poutcome,month,duration,contact,balance,education,marital,loan,job
1349,poutcome,month,duration,contact,balance,education,marital,loan,job
1350,poutcome,month,duration,contact,balance,education,marital,loan,job
1351,poutcome,month,duration,contact,balance,education,marital,loan,job
1352,poutcome,month,duration,contact,balance,education,marital,loan,job
1353,poutcome,month,duration,contact,balance,education,marital,loan,job
1354,poutcome,month,duration,contact,balance,education,marital,loan,job
1355,poutcome,month,duration,contact,balance,education,marital,loan,job
1356,poutcome,month,duration,contact,balance,education,marital,loan,job
1357,poutcome,month,duration,contact,balance,education,marital,job,
1358,poutcome,month,duration,contact,balance,education,marital,job,age
1359,poutcome,month,duration,contact,balance,education,marital,job,age
1360,poutcome,month,duration,contact,balance,education,marital,job,
1361,poutcome,month,duration,contact,balance,education,marital,job,
1362,poutcome,month,duration,contact,balance,education,marital,job,
1363,poutcome,month,duration,contact,balance,education,marital,job,
1364,poutcome,month,duration,contact,balance,education,marital,job,
1365,poutcome,month,duration,contact,balance,education,marital,job,
1366,poutcome,month,duration,contact,balance,education,marital,job,
1367,poutcome,month,duration,contact,balance,education,marital,job,
1368,poutcome,month,duration,contact,balance,education,marital,job,
1369,poutcome,month,duration,contact,balance,education,marital,job,
1370,poutcome,month,duration,contact,balance,education,age,job,marital
1371,poutcome,month,duration,contact,balance,education,age,job,marital
1372,poutcome,month,duration,contact,balance,education,age,job,marital
1373,poutcome,month,duration,contact,balance,education,age,job,loan
1374,poutcome,month,duration,contact,balance,education,age,job,loan
1375,poutcome,month,duration,contact,balance,education,age,job,
1376,poutcome,month,duration,contact,balance,education,age,job,
1377,poutcome,month,duration,contact,balance,education,age,job,
1378,poutcome,month,duration,contact,balance,education,age,job,
1379,poutcome,month,duration,contact,balance,education,age,job,
1380,poutcome,month,duration,contact,balance,education,age,job,
1381,poutcome,month,duration,contact,balance,education,age,job,
1382,poutcome,month,duration,contact,balance,education,age,job,marital
1383,poutcome,month,duration,contact,balance,education,age,job,marital
1384,poutcome,month,duration,contact,balance,education,age,job,marital
1385,poutcome,month,duration,contact,balance,education,age,job,
1386,poutcome,month,duration,contact,balance,education,age,job,
1387,poutcome,month,duration,contact,balance,education,age,,
1388,poutcome,month,duration,contact,balance,education,marital,loan,age
1389,poutcome,month,duration,contact,balance,education,marital,loan,age
1390,poutcome,month,duration,contact,balance,education,marital,loan,
1391,poutcome,month,duration,contact,balance,education,marital,,
1392,poutcome,month,duration,contact,balance,education,marital,age,day
1393,poutcome,month,duration,contact,balance,education,marital,age,day
1394,poutcome,month,duration,contact,balance,education,marital,age,job
1395,poutcome,month,duration,contact,balance,education,marital,age,job
1396,poutcome,month,duration,contact,balance,education,marital,age,job
1397,poutcome,month,duration,contact,balance,education,marital,age,job
1398,poutcome,month,duration,contact,balance,education,marital,age,job
1399,poutcome,month,duration,contact,balance,education,marital,age,job
1400,poutcome,month,duration,contact,balance,education,marital,age,job
1401,poutcome,month,duration,contact,balance,education,marital,age,job
1402,poutcome,month,duration,contact,balance,education,marital,age,job
1403,poutcome,month,duration,contact,balance,education,marital,age,job
1404,poutcome,month,duration,contact,balance,education,marital,age,job
1405,poutcome,month,duration,contact,balance,education,marital,age,job
1406,poutcome,month,duration,contact,balance,education,job,,
1407,poutcome,month,duration,contact,balance,education,job,,
1408,poutcome,month,duration,contact,balance,education,job,,
1409,poutcome,month,duration,contact,balance,education,job,,
1410,poutcome,month,duration,contact,balance,education,job,,
1411,poutcome,month,duration,contact,balance,education,job,,
1412,poutcome,month,duration,contact,balance,education,job,,
1413,poutcome,month,duration,contact,balance,education,job,,
1414,poutcome,month,duration,contact,balance,education,job,,
1415,poutcome,month,duration,contact,balance,education,job,,
1416,poutcome,month,duration,contact,balance,education,job,,
1417,poutcome,month,duration,contact,balance,education,job,,
1418,poutcome,month,duration,day,job,,,,
1419,poutcome,month,duration,day,job,,,,
1420,poutcome,month,duration,day,job,,,,
1421,poutcome,month,duration,day,job,,,,
1422,poutcome,month,duration,day,job,,,,
1423,poutcome,month,duration,day,job,,,,
1424,poutcome,month,duration,day,job,,,,
1425,poutcome,month,duration,day,job,,,,
1426,poutcome,month,duration,day,job,,,,
1427,poutcome,month,duration,day,job,,,,
1428,poutcome,month,duration,day,job,,,,
1429,poutcome,month,duration,day,job,,,,
1430,poutcome,month,duration,day,contact,,,,
1431,poutcome,month,duration,day,contact,,,,
1432,poutcome,month,duration,day,contact,job,,,
1433,poutcome,month,duration,day,contact,job,,,
1434,poutcome,month,duration,day,contact,job,,,
1435,poutcome,month,duration,day,contact,job,,,
1436,poutcome,month,duration,day,contact,job,,,
1437,poutcome,month,duration,day,contact,job,,,
1438,poutcome,month,duration,day,contact,job,,,
1439,poutcome,month,duration,day,contact,job,,,
1440,poutcome,month,duration,day,contact,job,,,
1441,poutcome,month,duration,day,contact,job,,,
1442,poutcome,month,duration,day,contact,job,,,
1443,poutcome,month,duration,day,contact,job,,,
1444,poutcome,month,duration,job,housing,age,,,
1445,poutcome,month,duration,job,housing,age,contact,,
1446,poutcome,month,duration,job,housing,age,contact,,
1447,poutcome,month,duration,job,housing,age,contact,,
1448,poutcome,month,duration,job,housing,,,,
1449,poutcome,month,duration,job,,,,,
1450,poutcome,month,duration,job,education,,,,
1451,poutcome,month,duration,job,education,,,,
1452,poutcome,month,duration,job,education,age,,,
1453,poutcome,month,duration,job,education,age,marital,,
1454,poutcome,month,duration,job,education,age,marital,,
1455,poutcome,month,duration,job,education,age,marital,,
1456,poutcome,month,duration,job,education,,,,
1457,poutcome,month,duration,job,,,,,
1458,poutcome,month,duration,job,campaign,day,housing,,
1459,poutcome,month,duration,job,campaign,day,housing,,
1460,poutcome,month,duration,job,campaign,day,balance,marital,age
1461,poutcome,month,duration,job,campaign,day,balance,marital,age
1462,poutcome,month,duration,job,campaign,day,balance,marital,age
1463,poutcome,month,duration,job,campaign,day,balance,marital,age
1464,poutcome,month,duration,job,campaign,day,balance,marital,
1465,poutcome,month,duration,job,campaign,day,balance,,
1466,poutcome,month,duration,job,campaign,education,,,
1467,poutcome,month,duration,job,campaign,education,marital,,
1468,poutcome,month,duration,job,campaign,education,marital,,
1469,poutcome,month,duration,job,campaign,education,marital,,
1470,poutcome,month,duration,job,campaign,education,marital,,
1471,poutcome,month,duration,job,campaign,education,marital,housing,age
1472,poutcome,month,duration,job,campaign,education,marital,housing,age
1473,poutcome,month,duration,job,campaign,education,marital,housing,loan
1474,poutcome,month,duration,job,campaign,education,marital,housing,loan
1475,poutcome,month,duration,job,campaign,education,marital,,
1476,poutcome,month,duration,job,campaign,education,,,
1477,poutcome,month,duration,job,education,,,,
1478,poutcome,month,duration,job,education,,,,
1479,poutcome,month,duration,job,education,marital,,,
1480,poutcome,month,duration,job,education,marital,,,
1481,poutcome,month,duration,job,education,marital,,,
1482,poutcome,month,duration,job,education,,,,
1483,poutcome,month,duration,job,marital,,,,
1484,poutcome,month,duration,job,marital,,,,
1485,poutcome,month,duration,job,marital,education,,,
1486,poutcome,month,duration,job,marital,education,,,
1487,poutcome,month,duration,job,marital,education,,,
1488,poutcome,month,duration,job,marital,education,,,
1489,poutcome,month,duration,job,education,,,,
1490,poutcome,month,duration,job,education,campaign,marital,,
1491,poutcome,month,duration,job,education,campaign,marital,age,
1492,poutcome,month,duration,job,education,campaign,marital,age,housing
1493,poutcome,month,duration,job,education,campaign,marital,age,housing
1494,poutcome,month,duration,job,education,campaign,marital,age,default
1495,poutcome,month,duration,job,education,campaign,marital,age,default
1496,poutcome,month,duration,job,education,campaign,marital,age,
1497,poutcome,month,duration,job,education,campaign,,,
1498,poutcome,month,duration,job,education,,,,
1499,poutcome,month,duration,job,education,,,,
1500,poutcome,month,duration,job,,,,,
1501,poutcome,month,duration,job,marital,,,,
1502,poutcome,month,duration,job,marital,,,,
1503,poutcome,month,duration,job,marital,age,day,,
1504,poutcome,month,duration,job,marital,age,day,education,
1505,poutcome,month,duration,job,marital,age,day,education,default
1506,poutcome,month,duration,job,marital,age,day,education,default
1507,poutcome,month,duration,job,marital,age,day,education,
1508,poutcome,month,duration,job,marital,age,day,education,
1509,poutcome,month,duration,job,marital,age,,,
1510,poutcome,month,duration,job,,,,,
1511,poutcome,month,duration,job,,,,,
1512,poutcome,month,marital,job,,,,,
1513,poutcome,month,marital,job,,,,,
1514,poutcome,month,marital,job,,,,,
1515,poutcome,month,marital,job,,,,,
1516,poutcome,month,marital,job,,,,,
1517,poutcome,month,marital,job,,,,,
1518,poutcome,month,marital,job,,,,,
1519,poutcome,month,marital,job,,,,,
1520,poutcome,month,marital,job,,,,,
1521,poutcome,month,marital,job,,,,,
1522,poutcome,month,marital,job,,,,,
1523,poutcome,month,marital,job,,,,,
1524,poutcome,month,marital,day,,,,,
1525,poutcome,month,marital,day,job,age,,,
1526,poutcome,month,marital,day,job,age,,,
1527,poutcome,month,marital,day,job,,,,
1528,poutcome,month,marital,day,job,,,,
1529,poutcome,month,marital,day,job,,,,
1530,poutcome,month,marital,day,job,age,,,
1531,poutcome,month,marital,day,job,age,balance,,
1532,poutcome,month,marital,day,job,age,balance,,
1533,poutcome,month,marital,day,job,balance,,,
1534,poutcome,month,marital,day,job,balance,,,
1535,poutcome,month,marital,day,job,,,,
1536,poutcome,month,marital,day,job,,,,
1537,poutcome,month,marital,day,job,,,,
1538,poutcome,month,marital,day,job,balance,,,
1539,poutcome,month,marital,day,job,balance,,,
1540,poutcome,month,marital,day,job,,,,
1541,poutcome,month,marital,day,job,,,,
1542,poutcome,month,marital,duration,job,,,,
1543,poutcome,month,marital,duration,job,,,,
1544,poutcome,month,marital,duration,job,,,,
1545,poutcome,month,marital,duration,job,,,,
1546,poutcome,month,marital,duration,job,,,,
1547,poutcome,month,marital,duration,job,,,,
1548,poutcome,month,marital,duration,job,,,,
1549,poutcome,month,marital,duration,job,,,,
1550,poutcome,month,marital,duration,job,,,,
1551,poutcome,month,marital,duration,job,,,,
1552,poutcome,month,marital,duration,job,,,,
1553,poutcome,month,marital,duration,job,,,,
1554,poutcome,month,marital,duration,job,,,,
1555,poutcome,month,marital,duration,job,,,,
1556,poutcome,month,marital,duration,job,,,,
1557,poutcome,month,marital,duration,job,,,,
1558,poutcome,month,marital,duration,job,balance,,,
1559,poutcome,month,marital,duration,job,balance,day,,
1560,poutcome,month,marital,duration,job,balance,day,,
1561,poutcome,month,marital,duration,job,,,,
1562,poutcome,month,marital,duration,job,,,,
1563,poutcome,month,marital,duration,job,,,,
1564,poutcome,month,marital,duration,job,,,,
1565,poutcome,month,marital,duration,job,,,,
1566,poutcome,month,marital,duration,job,,,,
1567,poutcome,month,marital,duration,job,,,,
1568,poutcome,month,job,marital,,,,,
1569,poutcome,month,job,marital,,,,,
1570,poutcome,month,job,marital,education,,,,
1571,poutcome,month,job,marital,education,,,,
1572,poutcome,month,job,marital,education,,,,
1573,poutcome,month,job,marital,education,,,,
1574,poutcome,month,job,contact,,,,,
1575,poutcome,month,job,contact,,,,,
1576,poutcome,month,job,contact,,,,,
1577,poutcome,month,job,age,,,,,
1578,poutcome,month,job,age,,,,,
1579,poutcome,month,job,,,,,,
1580,poutcome,month,job,contact,age,day,,,
1581,poutcome,month,job,contact,age,day,,,
1582,poutcome,month,job,contact,age,,,,
1583,poutcome,month,job,contact,,,,,
1584,poutcome,month,job,contact,,,,,
1585,poutcome,month,job,marital,,,,,
1586,poutcome,month,job,marital,balance,,,,
1587,poutcome,month,job,marital,balance,,,,
1588,poutcome,month,job,marital,,,,,
1589,poutcome,month,job,,,,,,
1590,poutcome,month,job,,,,,,
1591,poutcome,month,job,education,,,,,
1592,poutcome,month,job,education,,,,,
1593,poutcome,month,job,education,,,,,
1594,poutcome,month,job,education,duration,,,,
1595,poutcome,month,job,education,duration,,,,
1596,poutcome,month,job,duration,,,,,
1597,poutcome,month,job,duration,,,,,
1598,poutcome,month,job,,,,,,
1599,poutcome,month,job,,,,,,
0,failure,apr,lower,divorced,admin.,,,,
1,failure,apr,lower,divorced,blue-collar,,,,
2,failure,apr,lower,divorced,entrepreneur,,,,
3,failure,apr,lower,divorced,housemaid,,,,
4,failure,apr,lower,divorced,management,,,,
5,failure,apr,lower,divorced,retired,,,,
6,failure,apr,lower,divorced,self-employed,,,,
7,failure,apr,lower,divorced,services,,,,
8,failure,apr,lower,divorced,student,,,,
9,failure,apr,lower,divorced,technician,,,,
10,failure,apr,lower,divorced,unemployed,,,,
11,failure,apr,lower,divorced,unknown,,,,
12,failure,apr,lower,married,admin.,,,,
13,failure,apr,lower,married,blue-collar,,,,
14,failure,apr,lower,married,entrepreneur,,,,
15,failure,apr,lower,married,housemaid,,,,
16,failure,apr,lower,married,management,lower,,,
17,failure,apr,lower,married,management,upper,,,
18,failure,apr,lower,married,retired,,,,
19,failure,apr,lower,married,self-employed,,,,
20,failure,apr,lower,married,services,,,,
21,failure,apr,lower,married,student,,,,
22,failure,apr,lower,married,technician,lower,,,
23,failure,apr,lower,married,technician,upper,,,
24,failure,apr,lower,married,unemployed,,,,
25,failure,apr,lower,married,unknown,,,,
26,failure,apr,lower,single,admin.,,,,
27,failure,apr,lower,single,blue-collar,lower,,,
28,failure,apr,lower,single,blue-collar,upper,,,
29,failure,apr,lower,single,entrepreneur,,,,
30,failure,apr,lower,single,housemaid,,,,
31,failure,apr,lower,single,management,,,,
32,failure,apr,lower,single,retired,,,,
33,failure,apr,lower,single,self-employed,,,,
34,failure,apr,lower,single,services,,,,
35,failure,apr,lower,single,student,,,,
36,failure,apr,lower,single,technician,lower,,,
37,failure,apr,lower,single,technician,upper,,,
38,failure,apr,lower,single,unemployed,,,,
39,failure,apr,lower,single,unknown,,,,
40,failure,apr,upper,no,,,,,
41,failure,apr,upper,yes,,,,,
42,failure,aug,admin.,,,,,,
43,failure,aug,blue-collar,divorced,,,,,
44,failure,aug,blue-collar,married,,,,,
45,failure,aug,blue-collar,single,,,,,
46,failure,aug,entrepreneur,,,,,,
47,failure,aug,housemaid,cellular,,,,,
48,failure,aug,housemaid,telephone,,,,,
49,failure,aug,housemaid,unknown,,,,,
50,failure,aug,management,divorced,,,,,
51,failure,aug,management,married,,,,,
52,failure,aug,management,single,lower,lower,no,,
53,failure,aug,management,single,lower,lower,yes,,
54,failure,aug,management,single,lower,upper,,,
55,failure,aug,management,single,upper,,,,
56,failure,aug,retired,,,,,,
57,failure,aug,self-employed,,,,,,
58,failure,aug,services,,,,,,
59,failure,aug,student,cellular,,,,,
60,failure,aug,student,telephone,,,,,
61,failure,aug,student,unknown,,,,,
62,failure,aug,technician,primary,,,,,
63,failure,aug,technician,secondary,divorced,,,,
64,failure,aug,technician,secondary,married,,,,
65,failure,aug,technician,secondary,single,,,,
66,failure,aug,technician,tertiary,,,,,
67,failure,aug,technician,unknown,,,,,
68,failure,aug,unemployed,,,,,,
69,failure,aug,unknown,,,,,,
70,failure,dec,divorced,,,,,,
71,failure,dec,married,,,,,,
72,failure,dec,single,,,,,,
73,failure,feb,admin.,,,,,,
74,failure,feb,blue-collar,,,,,,
75,failure,feb,entrepreneur,,,,,,
76,failure,feb,housemaid,,,,,,
77,failure,feb,management,,,,,,
78,failure,feb,retired,,,,,,
79,failure,feb,self-employed,,,,,,
80,failure,feb,services,no,,,,,
81,failure,feb,services,yes,,,,,
82,failure,feb,student,,,,,,
83,failure,feb,technician,,,,,,
84,failure,feb,unemployed,,,,,,
85,failure,feb,unknown,,,,,,
86,failure,jan,,,,,,,
87,failure,jul,admin.,,,,,,
88,failure,jul,blue-collar,,,,,,
89,failure,jul,entrepreneur,,,,,,
90,failure,jul,housemaid,,,,,,
91,failure,jul,management,no,,,,,
92,failure,jul,management,yes,,,,,
93,failure,jul,retired,,,,,,
94,failure,jul,self-employed,,,,,,
95,failure,jul,services,,,,,,
96,failure,jul,student,,,,,,
97,failure,jul,technician,,,,,,
98,failure,jul,unemployed,,,,,,
99,failure,jul,unknown,,,,,,
100,failure,jun,lower,admin.,,,,,
101,failure,jun,lower,blue-collar,divorced,,,,
102,failure,jun,lower,blue-collar,married,,,,
103,failure,jun,lower,blue-collar,single,,,,
104,failure,jun,lower,entrepreneur,,,,,
105,failure,jun,lower,housemaid,,,,,
106,failure,jun,lower,management,,,,,
107,failure,jun,lower,retired,,,,,
108,failure,jun,lower,self-employed,,,,,
109,failure,jun,lower,services,,,,,
110,failure,jun,lower,student,,,,,
111,failure,jun,lower,technician,,,,,
112,failure,jun,lower,unemployed,,,,,
113,failure,jun,lower,unknown,,,,,
114,failure,jun,upper,admin.,lower,,,,
115,failure,jun,upper,admin.,upper,,,,
116,failure,jun,upper,blue-collar,,,,,
117,failure,jun,upper,entrepreneur,,,,,
118,failure,jun,upper,housemaid,,,,,
119,failure,jun,upper,management,no,lower,,,
120,failure,jun,upper,management,no,upper,,,
121,failure,jun,upper,management,yes,,,,
122,failure,jun,upper,retired,,,,,
123,failure,jun,upper,self-employed,,,,,
124,failure,jun,upper,services,,,,,
125,failure,jun,upper,student,,,,,
126,failure,jun,upper,technician,lower,,,,
127,failure,jun,upper,technician,upper,,,,
128,failure,jun,upper,unemployed,,,,,
129,failure,jun,upper,unknown,,,,,
130,failure,mar,no,,,,,,
131,failure,mar,yes,,,,,,
132,failure,may,lower,,,,,,
133,failure,may,upper,lower,admin.,divorced,,,
134,failure,may,upper,lower,admin.,married,,,
135,failure,may,upper,lower,admin.,single,lower,,
136,failure,may,upper,lower,admin.,single,upper,,
137,failure,may,upper,lower,blue-collar,no,divorced,,
138,failure,may,upper,lower,blue-collar,no,married,,
139,failure,may,upper,lower,blue-collar,no,single,,
140,failure,may,upper,lower,blue-collar,yes,,,
141,failure,may,upper,lower,entrepreneur,divorced,,,
142,failure,may,upper,lower,entrepreneur,married,,,
143,failure,may,upper,lower,entrepreneur,single,,,
144,failure,may,upper,lower,housemaid,,,,
145,failure,may,upper,lower,management,lower,divorced,lower,
146,failure,may,upper,lower,management,lower,divorced,upper,
147,failure,may,upper,lower,management,lower,married,,
148,failure,may,upper,lower,management,lower,single,,
149,failure,may,upper,lower,management,upper,,,
150,failure,may,upper,lower,retired,,,,
151,failure,may,upper,lower,self-employed,,,,
152,failure,may,upper,lower,services,lower,,,
153,failure,may,upper,lower,services,upper,,,
154,failure,may,upper,lower,student,,,,
155,failure,may,upper,lower,technician,,,,
156,failure,may,upper,lower,unemployed,,,,
157,failure,may,upper,lower,unknown,,,,
158,failure,may,upper,upper,admin.,,,,
159,failure,may,upper,upper,blue-collar,,,,
160,failure,may,upper,upper,entrepreneur,,,,
161,failure,may,upper,upper,housemaid,,,,
162,failure,may,upper,upper,management,,,,
163,failure,may,upper,upper,retired,,,,
164,failure,may,upper,upper,self-employed,,,,
165,failure,may,upper,upper,services,,,,
166,failure,may,upper,upper,student,,,,
167,failure,may,upper,upper,technician,divorced,,,
168,failure,may,upper,upper,technician,married,,,
169,failure,may,upper,upper,technician,single,,,
170,failure,may,upper,upper,unemployed,,,,
171,failure,may,upper,upper,unknown,,,,
172,failure,nov,admin.,divorced,,,,,
173,failure,nov,admin.,married,,,,,
174,failure,nov,admin.,single,primary,,,,
175,failure,nov,admin.,single,secondary,,,,
176,failure,nov,admin.,single,tertiary,,,,
177,failure,nov,admin.,single,unknown,,,,
178,failure,nov,blue-collar,,,,,,
179,failure,nov,entrepreneur,,,,,,
180,failure,nov,housemaid,,,,,,
181,failure,nov,management,lower,,,,,
182,failure,nov,management,upper,lower,,,,
183,failure,nov,management,upper,upper,lower,,,
184,failure,nov,management,upper,upper,upper,primary,,
185,failure,nov,management,upper,upper,upper,secondary,,
186,failure,nov,management,upper,upper,upper,tertiary,divorced,
187,failure,nov,management,upper,upper,upper,tertiary,married,no
188,failure,nov,management,upper,upper,upper,tertiary,married,yes
189,failure,nov,management,upper,upper,upper,tertiary,single,
190,failure,nov,management,upper,upper,upper,unknown,,
191,failure,nov,retired,,,,,,
192,failure,nov,self-employed,,,,,,
193,failure,nov,services,,,,,,
194,failure,nov,student,,,,,,
195,failure,nov,technician,primary,,,,,
196,failure,nov,technician,secondary,,,,,
197,failure,nov,technician,tertiary,,,,,
198,failure,nov,technician,unknown,,,,,
199,failure,nov,unemployed,lower,,,,,
200,failure,nov,unemployed,upper,,,,,
201,failure,nov,unknown,,,,,,
202,failure,oct,admin.,,,,,,
203,failure,oct,blue-collar,,,,,,
204,failure,oct,entrepreneur,,,,,,
205,failure,oct,housemaid,,,,,,
206,failure,oct,management,,,,,,
207,failure,oct,retired,lower,,,,,
208,failure,oct,retired,upper,,,,,
209,failure,oct,self-employed,,,,,,
210,failure,oct,services,,,,,,
211,failure,oct,student,,,,,,
212,failure,oct,technician,no,,,,,
213,failure,oct,technician,yes,,,,,
214,failure,oct,unemployed,,,,,,
215,failure,oct,unknown,,,,,,
216,failure,sep,admin.,,,,,,
217,failure,sep,blue-collar,,,,,,
218,failure,sep,entrepreneur,,,,,,
219,failure,sep,housemaid,,,,,,
220,failure,sep,management,lower,divorced,,,,
221,failure,sep,management,lower,married,,,,
222,failure,sep,management,lower,single,,,,
223,failure,sep,management,upper,,,,,
224,failure,sep,retired,,,,,,
225,failure,sep,self-employed,,,,,,
226,failure,sep,services,,,,,,
227,failure,sep,student,,,,,,
228,failure,sep,technician,,,,,,
229,failure,sep,unemployed,lower,,,,,
230,failure,sep,unemployed,upper,,,,,
231,failure,sep,unknown,,,,,,
232,other,apr,lower,admin.,,,,,
233,other,apr,lower,blue-collar,lower,,,,
234,other,apr,lower,blue-collar,upper,,,,
235,other,apr,lower,entrepreneur,,,,,
236,other,apr,lower,housemaid,,,,,
237,other,apr,lower,management,divorced,,,,
238,other,apr,lower,management,married,,,,
239,other,apr,lower,management,single,,,,
240,other,apr,lower,retired,,,,,
241,other,apr,lower,self-employed,,,,,
242,other,apr,lower,services,,,,,
243,other,apr,lower,student,,,,,
244,other,apr,lower,technician,,,,,
245,other,apr,lower,unemployed,,,,,
246,other,apr,lower,unknown,,,,,
247,other,apr,upper,,,,,,
248,other,aug,lower,admin.,,,,,
249,other,aug,lower,blue-collar,,,,,
250,other,aug,lower,entrepreneur,,,,,
251,other,aug,lower,housemaid,,,,,
252,other,aug,lower,management,no,,,,
253,other,aug,lower,management,yes,,,,
254,other,aug,lower,retired,,,,,
255,other,aug,lower,self-employed,,,,,
256,other,aug,lower,services,,,,,
257,other,aug,lower,student,,,,,
258,other,aug,lower,technician,,,,,
259,other,aug,lower,unemployed,,,,,
260,other,aug,lower,unknown,,,,,
261,other,aug,upper,,,,,,
262,other,dec,admin.,,,,,,
263,other,dec,blue-collar,,,,,,
264,other,dec,entrepreneur,,,,,,
265,other,dec,housemaid,,,,,,
266,other,dec,management,,,,,,
267,other,dec,retired,,,,,,
268,other,dec,self-employed,,,,,,
269,other,dec,services,,,,,,
270,other,dec,student,,,,,,
271,other,dec,technician,,,,,,
272,other,dec,unemployed,,,,,,
273,other,dec,unknown,,,,,,
274,other,feb,admin.,,,,,,
275,other,feb,blue-collar,,,,,,
276,other,feb,entrepreneur,,,,,,
277,other,feb,housemaid,,,,,,
278,other,feb,management,lower,,,,,
279,other,feb,management,upper,divorced,,,,
280,other,feb,management,upper,married,,,,
281,other,feb,management,upper,single,,,,
282,other,feb,retired,,,,,,
283,other,feb,self-employed,,,,,,
284,other,feb,services,,,,,,
285,other,feb,student,,,,,,
286,other,feb,technician,,,,,,
287,other,feb,unemployed,,,,,,
288,other,feb,unknown,,,,,,
289,other,jan,,,,,,,
290,other,jul,admin.,,,,,,
291,other,jul,blue-collar,,,,,,
292,other,jul,entrepreneur,,,,,,
293,other,jul,housemaid,,,,,,
294,other,jul,management,,,,,,
295,other,jul,retired,,,,,,
296,other,jul,self-employed,,,,,,
297,other,jul,services,,,,,,
298,other,jul,student,,,,,,
299,other,jul,technician,,,,,,
300,other,jul,unemployed,,,,,,
301,other,jul,unknown,,,,,,
302,other,jun,admin.,,,,,,
303,other,jun,blue-collar,,,,,,
304,other,jun,entrepreneur,,,,,,
305,other,jun,housemaid,,,,,,
306,other,jun,management,,,,,,
307,other,jun,retired,,,,,,
308,other,jun,self-employed,,,,,,
309,other,jun,services,,,,,,
310,other,jun,student,,,,,,
311,other,jun,technician,,,,,,
312,other,jun,unemployed,,,,,,
313,other,jun,unknown,,,,,,
314,other,mar,,,,,,,
315,other,may,admin.,,,,,,
316,other,may,blue-collar,,,,,,
317,other,may,entrepreneur,,,,,,
318,other,may,housemaid,,,,,,
319,other,may,management,lower,,,,,
